代號,名稱,當日收盤價,當日買賣超金額(萬元),5日買賣超金額(萬元),1個月買賣超金額(萬元),當日漲幅(%),5日漲幅(%),1個月漲幅(%),當日買超(張),5日買超(張),1個月買超(張)
2474,可成            ,154.347412109375,40475.91,54591.29,178979.73,0.0,-1.5,-3.84,2622.39,3536.91,11595.901
3008,大立光          ,1858.314208984375,34005.85,108698.37,56848.62,0.0,-4.07,-3.88,182.993,584.9300000000001,305.915
6414,樺漢            ,274.4896240234375,26943.87,57494.57,110082.53,0.0,11.37,17.92,981.599,2094.599,4010.444
1536,和大            ,120.88565826416016,24595.35,95246.05,146427.35,0.0,14.93,27.8,2034.596,7879.02,12112.880000000001
8464,億豐            ,167.9186553955078,24098.58,33800.82,94094.9,0.0,5.41,2.1,1435.134,2012.928,5603.6
2485,兆赫            ,56.34746551513672,21994.53,16669.69,24274.41,0.0,3.86,4.71,3903.375,2958.375,4307.987
2301,光寶科          ,21.6452579498291,17996.48,39521.75,77779.13,0.0,1.78,8.4,8314.285,18258.849000000002,35933.567
2377,微星            ,33.06382369995117,13682.69,63336.1,43941.27,0.0,6.36,15.91,4138.265,19155.708,13289.831999999999
2105,正新            ,41.48294448852539,12417.85,63655.52,259031.22,0.0,0.0,7.59,2993.484,15344.987,62442.823
1319,東陽            ,35.658626556396484,10711.18,55928.87,57418.28,0.0,11.71,18.46,3003.811,15684.526999999998,16102.214
2308,台達電          ,105.55426788330078,10444.47,13845.61,-59239.35,0.0,-1.41,0.72,989.488,1311.7050000000002,-5612.217
2354,鴻準            ,50.36661911010742,8902.38,17397.51,82424.95,0.0,3.72,0.84,1767.515,3454.175,16364.995
1590,亞德客-KY       ,170.31690979003906,8090.05,15754.31,20948.72,0.0,8.99,14.44,475.0,925.0,1229.9850000000001
6239,力成            ,43.38529968261719,7298.19,33001.94,77207.99,0.0,0.83,4.73,1682.18,7606.711,17795.888
2379,瑞昱            ,56.82484436035156,7108.13,31031.58,63377.24,0.0,-2.04,6.67,1250.884,5460.918,11153.086
6505,台塑化          ,62.63541030883789,6829.48,51192.67,187078.73,0.0,-3.55,1.7,1090.354,8173.119000000001,29867.886
8105,凌巨            ,20.985828399658203,6681.89,3981.01,28669.64,0.0,6.19,16.75,3184.0,1897.0,13661.429
1722,台肥            ,30.281925201416016,5281.99,9997.11,54071.84,0.0,-1.15,1.51,1744.27,3301.346,17856.145
6409,旭隼            ,359.7730712890625,4960.62,12860.63,25002.43,0.0,8.2,9.29,137.882,357.46500000000003,694.95
3413,京鼎            ,56.712154388427734,4524.46,9418.71,12038.82,0.0,-5.4,-3.57,797.793,1660.7930000000001,2122.793
1704,榮化            ,28.731218338012695,4490.69,9955.87,21922.15,0.3,-0.59,-3.55,1563.0,3465.174,7630.08
9945,潤泰新          ,14.525715827941895,4470.12,5349.04,21918.12,0.0,-3.25,-15.89,3077.385,3682.465,15089.183
5522,遠雄            ,16.586688995361328,4422.01,21889.45,2128.03,0.0,0.39,11.43,2666.0,13197.0,1282.973
2449,京元電子        ,17.1538028717041,3993.41,37828.94,119165.63,0.0,-1.25,1.28,2328.0,22052.8,69468.931
4551,智伸科          ,56.891326904296875,3976.7,6457.17,14063.54,0.0,0.0,0.0,699.0,1135.0,2472.0
2344,華邦電          ,7.205498695373535,3699.3,8593.21,23279.47,0.0,0.64,-1.87,5134.0,11925.909,32307.922
3023,信邦            ,45.625389099121094,3499.0,10348.73,28681.36,0.0,3.06,5.32,766.897,2268.196,6286.271
1312,國喬            ,13.054545402526855,3473.81,15998.35,27367.4,0.0,1.46,-0.29,2661.0,12255.0,20963.884
1527,鑽全            ,46.436771392822266,3405.12,7186.47,10822.57,0.0,2.92,2.62,733.281,1547.5810000000001,2330.603
4934,太極            ,33.50974655151367,3247.09,2690.83,24147.12,0.0,-8.84,-10.5,969.0,803.0,7206.0
2542,興富發          ,16.404626846313477,3114.91,-10.19,16277.82,0.0,2.11,21.55,1898.799,-6.213999999999942,9922.699
2489,瑞軒            ,15.4249849319458,2952.93,9431.43,-5528.89,0.0,0.8,8.93,1914.382,6114.382,-3584.3729999999996
3665,貿聯-KY         ,134.5709228515625,2417.66,29346.3,30789.28,0.0,19.33,24.68,179.657,2180.7309999999998,2287.959
4137,麗豐-KY         ,164.4344482421875,2351.41,6472.9,-37026.92,0.0,3.3,-0.88,143.0,393.646,-2251.774
3450,聯鈞            ,87.08570098876953,2169.86,10572.59,54601.91,0.0,0.28,29.5,249.164,1214.044,6269.905
4915,致伸            ,23.04533576965332,2129.39,-5636.89,-19308.9,0.0,1.2,-3.55,924.0,-2446.0,-8378.659
1909,榮成            ,9.218052864074707,2051.94,4166.56,3463.17,0.0,3.91,15.15,2226.0,4520.0,3756.942
2325,矽品            ,45.865867614746094,2035.77,-23474.37,-457879.85,0.2,-0.19,5.12,443.854,-5118.048000000001,-99830.195
6456,GIS-KY          ,75.5910415649414,2033.4,-358.0,-28134.53,0.0,-7.59,-11.91,269.0,-47.360000000000014,-3721.94
2439,美律            ,32.88629913330078,1983.04,-1618.44,-15076.57,0.0,1.63,1.82,603.0,-492.132,-4584.4529999999995
6269,台郡            ,50.785404205322266,1954.87,8244.74,23017.45,0.0,-0.95,-5.24,384.927,1623.4470000000001,4532.296
0061,元大寶滬深      ,16.579999923706055,1939.86,1105.89,-17896.45,0.0,0.85,6.97,1170.0,667.0,-10794.0
2357,華碩            ,147.8034210205078,1875.29,11700.71,134823.47,0.0,-0.87,0.89,126.877,791.64,9121.81
2383,台光電          ,43.36793899536133,1838.8,10260.36,-30434.27,0.0,2.17,8.5,424.0,2365.885,-7017.688
3017,奇鋐            ,20.936548233032227,1756.58,5727.95,7231.19,0.0,-2.28,-5.12,839.0,2735.862,3453.862
2405,輔信            ,9.403101921081543,1658.71,26426.48,4790.88,0.0,6.48,-0.51,1764.0,28104.0,5095.0
1582,信錦            ,35.1855354309082,1653.72,2645.95,3716.25,0.0,1.86,8.95,470.0,752.0,1056.188
1605,華新            ,5.542981147766113,1645.71,3583.54,16080.53,0.0,-1.96,-2.63,2969.0,6465.0,29010.618000000002
