代號,名稱,當日收盤價,當日買賣超金額(萬元),5日買賣超金額(萬元),1個月買賣超金額(萬元),當日漲幅(%),5日漲幅(%),1個月漲幅(%),當日買超(張),5日買超(張),1個月買超(張)
1704,榮化            ,33.42807388305664,17730.25,60550.95,119891.05,3.67,11.11,18.62,5304.0,18113.802,35865.377
2886,兆豐金          ,13.405728340148926,14533.49,70803.63,136915.14,-0.22,0.43,0.87,10841.255,52815.954,102131.817
2449,京元電子        ,17.742111206054688,11122.53,43551.07,73284.27,0.53,9.56,0.17,6269.0,24546.724000000002,41305.269
2379,瑞昱            ,59.192535400390625,10941.89,42454.12,96670.85,1.01,5.14,1.69,1848.525,7172.209,16331.594000000001
3231,緯創            ,10.719246864318848,10311.14,9464.25,-28587.42,3.21,3.21,-3.02,9619.273,8829.212,-26669.240999999998
3008,大立光          ,1681.8685302734375,10237.03,-94542.2,142084.42,0.0,-5.08,-10.22,60.867,-562.126,844.801
6505,台塑化          ,65.56819915771484,8468.09,32753.03,172251.74,1.51,3.07,1.51,1291.494,4995.262000000001,26270.623
2105,正新            ,44.213802337646484,7844.86,56338.41,321999.78,-1.16,-2.58,5.1,1774.301,12742.267,72827.886
2002,中鋼            ,16.57213592529297,7492.37,124316.35,358361.66,-1.28,1.53,3.57,4521.067,75015.28600000001,216243.498
2474,可成            ,136.15438842773438,6909.56,13691.39,175897.66,-0.64,-2.93,-12.12,507.48,1005.578,12918.986
1301,台塑            ,52.87473678588867,6485.6,75666.6,267131.93,-0.24,1.62,2.13,1226.598,14310.539,50521.657
9904,寶成            ,27.702333450317383,5955.37,18169.38,36409.27,1.59,4.52,1.46,2149.772,6558.791,13143.033
2492,華新科          ,22.0907039642334,5856.25,6498.84,9045.75,6.04,3.82,4.62,2651.0,2941.89,4094.8199999999997
2408,南亞科          ,25.87433624267578,4904.43,-6317.27,-18186.81,2.39,1.58,-3.63,1895.481,-2441.5190000000002,-7028.9
1477,聚陽            ,93.01374816894531,4216.44,9863.91,-62769.4,-1.13,3.54,-9.3,453.314,1060.479,-6748.4
8464,億豐            ,176.53868103027344,3336.58,14277.25,130251.9,0.0,-2.66,11.3,189.0,808.732,7378.094
4746,台耀            ,62.852745056152344,3186.63,8855.95,17630.19,1.13,4.84,6.23,507.0,1409.0,2805.0
2301,光寶科          ,21.26647186279297,3093.79,8732.98,79096.81,1.95,-1.01,0.0,1454.773,4106.456,37193.195999999996
3023,信邦            ,45.62539291381836,2856.15,937.07,1936.07,0.3,1.2,2.44,626.0,205.38400000000001,424.341
9938,百和            ,71.3791275024414,2662.44,35325.53,32571.22,0.61,5.69,2.18,373.0,4949.0,4563.129
2106,建大            ,35.19283676147461,2621.87,12530.47,39752.29,-1.23,-1.74,10.16,745.0,3560.517,11295.563
1476,儒鴻            ,261.9353332519531,2432.28,14779.02,-33811.35,-0.79,1.07,-10.74,92.858,564.224,-1290.8279999999997
8404,百和興業-KY     ,21.05118179321289,2172.48,6201.68,8159.44,2.71,5.29,6.13,1032.0,2946.0,3876.0
2355,敬鵬            ,45.824073791503906,2158.31,5392.96,41908.86,1.56,-3.71,11.7,471.0,1176.884,9145.598
