代號,名稱,當日收盤價,當日買賣超金額(萬元),5日買賣超金額(萬元),1個月買賣超金額(萬元),當日漲幅(%),5日漲幅(%),1個月漲幅(%),當日買超(張),5日買超(張),1個月買超(張)
2474,可成            ,146.3082733154297,74082.02,409289.8,635641.38,0.0,7.69,14.1,5063.42,27974.481,43445.348
2377,微星            ,55.12735366821289,20980.87,39265.57,110740.87,0.0,7.71,23.96,3805.891,7122.701,20088.189
2408,南亞科          ,28.152368545532227,4901.33,16308.66,11490.02,0.0,2.77,4.42,1741.0,5792.999,4081.3700000000003
2881,富邦金          ,23.704452514648438,4279.28,75124.33,316728.17,0.0,-1.74,8.29,1805.266,31692.074,133615.476
3044,健鼎            ,41.313777923583984,3718.24,9138.54,25091.86,0.0,-0.15,0.61,900.0,2211.984,6073.485
2707,晶華            ,106.62935638427734,3529.43,2520.53,-6501.29,0.0,0.55,1.39,331.0,236.382,-609.709
2406,國碩            ,36.27538299560547,3522.34,6903.21,-21254.37,0.0,7.78,9.86,971.0,1903.0,-5859.1720000000005
3514,昱晶            ,21.067319869995117,3501.39,3661.5,-2296.28,0.0,4.88,1.18,1662.0,1738.0,-1089.972
2455,全新            ,43.617435455322266,3306.2,19145.07,15537.15,0.0,2.65,4.8,758.0,4389.3150000000005,3562.141
3005,神基            ,17.698902130126953,3030.05,17477.67,58802.75,0.0,-0.78,29.09,1712.0,9875.0,33223.954
1802,台玻            ,12.712308883666992,2811.96,9357.42,14350.16,0.0,8.79,12.93,2212.0,7360.9130000000005,11288.396
3576,聯合再生        ,28.213590621948242,2494.08,-9204.98,-5995.96,0.0,1.24,1.87,884.0,-3262.6040000000003,-2125.202
1909,榮成            ,11.917838096618652,1908.41,3795.0,-3269.51,0.0,3.53,2.22,1601.306,3184.306,-2743.374
4935,茂林-KY         ,46.784950256347656,1768.47,-9572.2,-17011.01,0.0,-7.93,-17.59,378.0,-2046.0,-3636.0
4956,光鋐            ,22.59185218811035,1705.68,1854.79,14076.98,0.0,10.0,65.96,755.0,821.0,6231.0
