代號,名稱,當日收盤價,當日買賣超金額(萬元),5日買賣超金額(萬元),1個月買賣超金額(萬元),當日漲幅(%),5日漲幅(%),1個月漲幅(%),當日買超(張),5日買超(張),1個月買超(張)
2330,台積電          ,1944.8115234375,3997827.5,2041862.48,-21362198.74,4.84,9.55,8.09,20556.375,10499.025,-109842.0
0050,元大台灣50      ,79.19999694824219,1234441.21,-15062.7,-5294913.15,5.18,7.17,7.61,155863.795,-1901.8559999999707,-668549.666
2382,廣達            ,307.5,1112672.91,1232918.7,1525814.75,6.4,9.43,9.04,36184.485,40094.917,49619.992
2308,台達電          ,1656.3389892578125,716545.83,470486.57,2774402.09,9.9,12.12,36.48,4326.082,2840.5209999999997,16750.207
3037,欣興            ,620.0,479534.47,375510.01,1971293.47,9.93,25.63,59.38,7734.427,6056.612999999999,31795.055999999997
3481,群創            ,25.608579635620117,356463.4,154877.61,-217361.65,8.94,6.5,-5.76,139196.863,60478.79700000001,-84878.44899999996
3711,日月光投控      ,383.0,351839.43,339188.71,-445261.9,8.81,8.35,19.69,9186.408,8856.101999999999,-11625.637
2317,鴻海            ,201.5,325910.94,-117817.55,-4383673.87,4.95,3.87,-4.28,16174.24,-5847.0250000000015,-217552.053
2327,國巨*           ,269.5657958984375,318757.27,264481.08,-117609.13,6.05,5.23,9.26,11824.841,9811.374,-4362.910000000001
0052,富邦科技        ,45.82526397705078,299264.59,281643.76,17635.96,5.41,7.54,8.23,65305.59,61460.369,3848.5239999999994
3231,緯創            ,131.0,290830.4,248315.39,424044.58,6.07,4.38,2.75,22200.794,18955.373000000003,32369.815000000002
3017,奇鋐            ,2230.0,278342.8,122177.69,1328842.51,9.85,4.45,33.93,1248.174,547.8820000000001,5958.935
2383,台光電          ,3170.0,231132.62,397102.41,-42716.07,9.88,13.82,45.75,729.125,1252.689,-134.75099999999998
2344,華邦電          ,95.5999984741211,209493.2,29420.73,-1545627.97,6.94,2.8,-4.85,21913.515,3077.4820000000036,-161676.568
6285,啟碁            ,216.5,196899.35,301672.77,412985.68,9.9,20.95,42.43,9094.658,13934.077,19075.551
1303,南亞            ,85.0999984741211,158227.19,115539.6,-62194.97,5.71,4.55,14.84,18593.09,13576.922000000002,-7308.456999999993
2376,技嘉            ,244.5,141289.07,123010.05,585779.97,9.89,7.24,13.72,5778.694,5031.086,23958.281
0056,元大高股息      ,38.104251861572266,140241.58,-884407.18,-1814781.29,2.5,3.09,3.83,36804.706,-232101.968,-476267.39900000003
2409,友達            ,17.049999237060547,136839.29,394617.27,235152.15,4.92,19.23,9.29,80257.65,231447.089,137919.156
3008,大立光          ,2280.0,132471.42,144659.62,124586.72,5.07,4.59,1.95,581.015,634.472,546.433
2368,金像電          ,990.98681640625,127422.37,160197.18,405429.95,7.66,11.14,31.14,1285.813,1616.5420000000001,4091.174000000001
2408,南亞科          ,223.0,122766.76,-152215.85,-3059492.83,8.25,1.13,6.19,5505.236,-6825.823,-137196.988
2303,聯電            ,60.29999923706055,122686.43,345478.96,81905.27,3.43,5.79,1.01,20346.008,57293.361000000004,13582.964000000009
7769,鴻勁            ,4260.0,119514.73,446077.38,369743.29,6.23,14.82,8.4,280.551,1047.13,867.942
2301,光寶科          ,156.5,113271.07,192947.5,159245.76,9.82,4.68,6.92,7237.768,12328.914,10175.447999999999
3715,定穎投控        ,194.5,111352.83,-193564.47,227445.15,7.16,5.14,39.93,5725.081,-9951.901,11693.838
1717,長興            ,66.25029754638672,101690.69,83922.64,29635.73,10.0,11.28,16.49,15349.469,12667.510999999999,4473.297999999997
2891,中信金          ,56.5,96108.95,311735.54,145113.98,1.25,8.86,10.78,17010.433,55174.431000000004,25683.890000000003
6669,緯穎            ,3469.51708984375,96010.56,8446.54,-1088794.14,5.15,5.93,-9.16,276.726,24.345,-3138.172
2883,凱基金          ,20.629932403564453,95918.53,170383.13,52833.15,3.89,10.05,9.21,46494.836,82590.25200000001,25609.95
3189,景碩            ,394.0,90007.61,95704.1,306181.42,9.9,13.71,48.96,2284.457,2429.038,7771.101999999999
8210,勤誠            ,888.5116577148438,87219.95,-344255.35,-803948.98,8.19,0.34,3.1,981.641,-3874.517,-9048.266
3533,嘉澤            ,2230.0,84129.87,469306.18,1368116.82,9.85,0.45,47.68,377.264,2104.512,6135.053
3653,健策            ,4010.0,77447.13,-170434.62,-47269.08,6.65,3.08,26.1,193.135,-425.02400000000006,-117.87800000000007
3661,世芯-KY         ,2860.0,73004.36,141779.07,-480167.69,5.73,4.0,-4.51,255.26,495.731,-1678.908
6271,同欣電          ,166.3937530517578,70943.71,87332.23,84204.24,9.42,14.24,17.42,4263.604,5248.528,5060.541
2002,中鋼            ,19.950000762939453,70486.82,162599.43,-71915.05,2.31,4.18,4.18,35331.737,81503.472,-36047.643000000004
6415,矽力*-KY        ,299.5,61703.5,80861.14,186230.9,6.39,4.9,29.67,2060.217,2699.871,6218.06
2472,立隆電          ,140.5,60746.37,45731.43,94658.46,9.77,6.44,37.07,4323.585,3254.906,6737.257
2882,國泰金          ,71.25517272949219,58298.1,97784.44,46914.06,2.64,4.83,5.43,8181.596,13723.135999999999,6583.950999999998
8028,昇陽半導體      ,185.33792114257812,55569.09,-47606.1,125897.27,5.35,-0.8,17.24,2998.258,-2568.611,6792.85
1560,中砂            ,501.0,53159.66,120983.58,-122698.26,5.7,11.58,11.09,1061.071,2414.8419999999996,-2449.067
1605,華新            ,31.54022979736328,52538.29,46865.57,136515.19,6.14,4.75,4.92,16657.547,14858.982999999998,43282.877
2486,一詮            ,158.20846557617188,52440.47,-18035.05,130895.53,9.69,8.19,29.92,3314.644,-1139.9550000000006,8273.610999999999
3702,大聯大          ,91.9000015258789,50361.63,243788.98,1120352.68,3.14,1.66,31.47,5480.047,26527.636,121909.974
1802,台玻            ,59.0,48641.38,70041.34,-583078.14,9.87,8.46,10.9,8244.301,11871.413,-98826.804
3706,神達            ,79.30000305175781,48418.65,5253.73,126246.81,5.87,2.85,1.67,6105.757,662.512999999999,15920.151999999998
6515,穎崴            ,7810.0,48282.2,-32837.15,-27778.61,10.0,1.76,56.83,61.821,-42.045000000000016,-35.568
4906,正文            ,38.82598876953125,45754.12,-17849.03,-61575.46,7.68,12.14,52.72,11784.406,-4597.187,-15859.341999999999
2049,上銀            ,241.5,45668.13,9792.73,159759.95,3.21,-2.23,9.77,1891.02,405.4960000000001,6615.319
6770,力積電          ,57.599998474121094,40493.09,31665.24,-1268475.87,6.67,-0.86,-3.03,7030.05,5497.438000000002,-220221.511
3376,新日興          ,211.5,40370.99,-22706.87,35245.35,2.67,3.17,11.32,1908.794,-1073.6110000000003,1666.447
2395,研華            ,348.5,39851.53,86374.71,132710.89,8.06,8.4,0.43,1143.516,2478.471,3808.06
6239,力成            ,211.0,37195.5,-168838.49,-519244.86,9.9,7.65,4.2,1762.82,-8001.8240000000005,-24608.761
4958,臻鼎-KY         ,245.8197021484375,36957.2,-39070.04,515945.27,10.0,9.27,52.31,1503.427,-1589.3780000000006,20988.768
3026,禾伸堂          ,165.92616271972656,36473.23,57087.63,88414.27,9.87,13.61,62.14,2198.16,3440.544,5328.531
2356,英業達          ,42.650001525878906,35745.57,13083.18,154050.42,4.41,3.02,6.49,8381.142,3067.5689999999995,36119.674
2367,燿華            ,74.30000305175781,34045.26,-69619.07,-169604.91,3.63,-2.88,19.65,4582.135,-9369.995,-22827.04
3714,富采            ,51.34855651855469,32193.5,5925.2,52978.72,4.93,9.11,40.24,6269.601,1153.918,10317.471
8150,南茂            ,60.1317253112793,31491.63,41394.13,47806.93,6.84,7.79,4.28,5237.108,6883.908,7950.367
2890,永豐金          ,32.70000076293945,29937.16,101015.48,77472.95,1.24,6.34,4.64,9155.096,30891.583,23692.032999999996
2027,大成鋼          ,38.5,27671.77,66990.65,-12844.2,1.05,4.62,4.34,7187.472,17400.17,-3336.156
2458,義隆            ,131.0,27017.85,23109.17,59846.75,4.8,3.56,3.78,2062.431,1764.059,4568.454
3167,大量            ,539.0,26920.03,158787.19,83690.48,10.0,31.78,93.88,499.444,2945.9590000000003,1552.699
6944,兆聯實業        ,896.0,26276.72,96510.31,134105.93,9.94,16.51,29.86,293.267,1077.124,1496.718
3563,牧德            ,827.0310668945312,25850.68,-13336.62,2686.78,5.12,-0.24,50.9,312.572,-161.25900000000001,32.48700000000011
2618,長榮航          ,35.20000076293945,25483.02,42581.25,295685.52,2.03,1.59,8.31,7239.495,12096.945,84001.565
2548,華固            ,118.70612335205078,25131.67,54507.42,195077.95,4.1,3.67,13.39,2117.133,4591.795,16433.689
2377,微星            ,92.19999694824219,24433.23,23179.13,-92638.46,3.36,4.42,-0.65,2650.025,2514.0060000000003,-10047.555999999999
6196,帆宣            ,298.400146484375,23141.53,39505.2,133911.03,3.42,7.28,13.53,775.52,1323.9,4487.633
2885,元大金          ,47.099998474121094,22879.89,101079.04,-21678.62,1.29,5.96,6.68,4857.727,21460.519,-4602.68
4576,大銀微系統      ,149.0,22762.22,28614.56,60636.03,9.96,7.97,37.33,1527.666,1920.44,4069.532
6706,惠特            ,126.0,22311.61,-4226.91,47861.88,8.62,2.86,16.13,1770.763,-335.46900000000016,3798.562
6831,邁科            ,418.5,22220.8,4410.74,130905.21,6.49,11.24,57.91,530.963,105.39399999999992,3127.962
3045,台灣大          ,109.5,21846.7,106344.09,399419.97,0.0,0.46,1.86,1995.132,9711.789,36476.71
2329,華泰            ,52.779083251953125,21839.66,-16009.96,-36643.51,8.91,4.26,12.2,4137.938,-3033.392,-6942.809
2347,聯強            ,81.0999984741211,21616.39,71213.58,395476.37,2.92,5.46,18.39,2665.399,8780.96,48764.041
6781,AES-KY          ,1015.0,21318.65,78003.97,35714.7,5.73,0.0,4.1,210.036,768.5120000000001,351.86899999999997
1519,華城            ,830.0,21278.3,146990.59,-145769.41,5.73,-0.48,-4.71,256.365,1770.971,-1756.2579999999998
4938,和碩            ,76.17195129394531,21099.72,47580.93,333827.24,2.18,1.27,14.53,2770.012,6246.5160000000005,43825.481
2441,超豐            ,94.5,20865.5,23543.47,-28593.95,9.88,0.75,19.47,2207.989,2491.3720000000003,-3025.8149999999996
2467,志聖            ,444.77862548828125,20373.53,30515.73,-13186.22,9.91,11.14,26.84,458.06,686.088,-296.4670000000002
6472,保瑞            ,416.5,20320.33,22653.44,27525.11,-0.83,-7.24,-7.96,487.883,543.9000000000001,660.867
6282,康舒            ,45.5,19836.72,419.31,-50614.95,6.56,-3.91,5.57,4359.719,92.15500000000014,-11124.164
2355,敬鵬            ,52.0,19715.32,15094.46,66155.84,3.17,1.17,28.24,3791.408,2902.781,12722.276
6446,藥華藥          ,648.0,19358.87,12547.68,-95242.07,1.57,5.37,-2.85,298.748,193.63699999999992,-1469.7849999999999
2357,華碩            ,562.0,19163.58,-30450.73,51649.71,2.18,0.0,8.7,340.989,-541.8280000000002,919.0340000000001
3413,京鼎            ,292.4129943847656,19052.23,-16237.64,34597.78,3.07,-0.49,2.55,651.552,-555.298,1183.1820000000002
6257,矽格            ,170.5,18955.3,33191.39,206775.14,10.0,15.2,44.49,1111.748,1946.7089999999998,12127.574
8422,可寧衛*         ,28.967042922973633,18034.53,16500.16,-17362.31,5.58,4.49,0.5,6225.879,5696.1849999999995,-5993.8150000000005
3042,晶技            ,96.06817626953125,17781.91,47991.22,82862.0,4.26,8.53,9.5,1850.968,4995.538,8625.333
2886,兆豐金          ,39.349998474121094,17756.49,206908.97,274527.2,-0.13,1.81,0.38,4512.45,52581.695999999996,69765.49100000001
2059,川湖            ,3315.0,17675.25,-78080.18,189640.87,4.41,-4.19,10.5,53.319,-235.536,572.0690000000001
3044,健鼎            ,370.0,17581.77,-27616.65,-303700.7,3.64,6.32,3.5,475.183,-746.396,-8208.126999999999
2371,大同            ,32.79999923706055,17416.05,-3396.53,-57644.5,3.96,3.63,1.23,5309.772,-1035.5259999999998,-17574.543
3305,昇貿            ,110.0,16610.47,16022.56,25808.09,7.84,5.77,12.13,1510.043,1456.596,2346.19
5269,祥碩            ,1110.0,16410.24,57813.91,-189480.77,4.23,0.0,-9.02,147.84,520.846,-1707.0339999999999
6672,騰輝電子-KY     ,138.4516143798828,16406.75,6697.92,-20022.4,9.69,10.12,57.92,1185.017,483.773,-1446.166
8261,富鼎            ,108.5,16127.97,17098.59,34698.45,4.33,9.26,12.44,1486.449,1575.9070000000002,3198.014
8112,至上            ,82.80000305175781,15915.37,-21272.12,405579.64,5.48,6.43,15.8,1922.146,-2569.0959999999995,48983.047
3034,聯詠            ,391.5,15583.77,21752.56,398124.1,1.82,0.13,3.3,398.053,555.621,10169.198
2360,致茂            ,1710.5322265625,15527.36,-50616.02,211463.86,9.87,6.15,39.11,90.775,-295.908,1236.246
5234,達興材料        ,392.0,15522.02,-5367.85,-48210.86,9.96,14.79,12.92,395.97,-136.935,-1229.8690000000001
1504,東元            ,58.71754837036133,15242.23,8082.76,-5023.51,2.9,-3.67,-12.21,2595.856,1376.5500000000002,-855.5380000000007
6005,群益證          ,29.149999618530273,15230.38,22227.89,-74748.68,3.55,5.23,3.74,5224.831,7625.349,-25642.773
8110,華東            ,50.400001525878906,14684.49,12017.28,-47928.17,5.33,0.6,-0.2,2913.589,2384.381,-9509.557
2498,宏達電          ,40.26142120361328,14237.92,17029.43,7492.34,3.69,1.62,0.74,3536.368,4229.713,1860.9240000000002
2402,毅嘉            ,56.900001525878906,13802.07,-3551.28,-23043.0,9.85,9.63,20.55,2425.672,-624.1259999999999,-4049.736
2419,仲琦            ,36.95000076293945,13663.84,7423.54,14125.49,9.97,6.48,28.3,3697.927,2009.0760000000002,3822.867
2489,瑞軒            ,37.90892028808594,13549.94,68287.02,-91208.67,9.89,18.96,-1.02,3574.34,18013.444,-24059.947999999997
