代號,名稱,當日收盤價,當日買賣超金額(萬元),5日買賣超金額(萬元),1個月買賣超金額(萬元),當日漲幅(%),5日漲幅(%),1個月漲幅(%),當日買超(張),5日買超(張),1個月買超(張)
4977,眾達-KY         ,89.74685668945312,28001.02,-15409.72,-27538.72,9.97,7.0,11.95,3120.0,-1717.021,-3068.489
2885,元大金          ,18.630451202392578,19574.42,112047.79,259827.53,0.91,5.45,12.94,10506.683,60142.284999999996,139463.897
1795,美時            ,233.0312957763672,17642.96,193564.74,410724.53,0.41,28.39,59.55,757.107,8306.384,17625.295000000002
2376,技嘉            ,99.99247741699219,17175.11,102.3,159985.1,0.93,0.46,17.3,1717.64,10.231000000000108,15999.714
3533,嘉澤            ,806.8180541992188,16448.52,48516.15,133662.88,-0.79,1.03,13.27,203.869,601.327,1656.667
2890,永豐金          ,14.554543495178223,15652.89,105910.69,283816.32,0.0,3.86,8.7,10754.64,72768.13,195001.872
2357,華碩            ,232.13612365722656,13558.77,30448.85,85070.04,0.19,2.91,12.5,584.087,1311.681,3664.6620000000003
3189,景碩            ,112.78533935546875,13504.86,29177.88,58076.3,1.24,4.27,16.75,1197.395,2587.0280000000002,5149.277
3406,玉晶光          ,350.57391357421875,12795.39,27664.42,48201.88,1.02,1.93,31.61,364.984,789.1179999999999,1374.942
6669,緯穎            ,764.4523315429688,12688.99,32995.67,190536.38,0.58,0.23,18.78,165.988,431.625,2492.456
6269,台郡            ,96.35938262939453,12353.27,41983.65,264315.12,1.42,-0.93,16.81,1282.0,4356.986,27430.138
3661,世芯-KY         ,868.4188842773438,10678.17,28193.22,196880.72,0.79,0.0,37.13,122.961,324.65,2267.1169999999997
1477,聚陽            ,175.39584350585938,10471.13,24432.17,152393.26,1.38,0.0,10.5,597.0,1392.973,8688.533
2542,興富發          ,32.85145950317383,9937.36,53703.13,167980.89,0.67,2.05,8.2,3024.936,16347.257,51133.462
2368,金像電          ,94.44204711914062,9760.26,39557.82,165701.29,2.5,4.06,19.74,1033.466,4188.581,17545.288
3515,華擎            ,121.39078521728516,9694.27,-10673.65,21254.36,-2.93,2.32,35.2,798.6,-879.28,1750.904
2618,長榮航          ,23.019208908081055,9395.24,17897.9,35966.52,0.77,1.94,12.18,4081.48,7775.203,15624.568000000001
2392,正崴            ,33.86617660522461,9041.31,11479.59,10542.96,5.09,7.45,13.69,2669.717,3389.6910000000003,3113.125
1560,中砂            ,104.52719116210938,8973.39,2342.38,-150647.68,1.38,0.45,8.33,858.474,224.09300000000002,-14412.296
4919,新唐            ,112.3295669555664,8875.48,33390.84,114913.34,1.67,3.39,19.02,790.129,2972.5779999999995,10230.017
2753,八方雲集        ,175.1466064453125,8652.24,10149.83,35101.43,3.56,-2.63,15.95,494.0,579.505,2004.117
3046,建碁            ,48.352500915527344,7934.65,7813.76,2847.66,3.06,1.06,16.94,1641.0,1616.0,588.9379999999999
