代號,名稱,當日收盤價,當日買賣超金額(萬元),5日買賣超金額(萬元),1個月買賣超金額(萬元),當日漲幅(%),5日漲幅(%),1個月漲幅(%),當日買超(張),5日買超(張),1個月買超(張)
2618,長榮航          ,21.265363693237305,58946.43,-8018.65,-73889.29,-0.41,-16.81,-28.57,27719.457,-3770.7569999999996,-34746.30699999999
2610,華航            ,15.758793830871582,44755.03,6999.04,-161943.55,1.48,-15.72,-24.12,28400.036,4441.356999999998,-102763.925
3481,群創            ,12.614167213439941,43039.32,146006.64,109540.41,5.71,12.15,6.42,34119.83,115748.144,86839.191
3711,日月光投控      ,66.05149841308594,41111.15,-55857.33,59040.31,0.53,-7.07,-8.85,6224.106,-8456.634,8938.527
2308,台達電          ,250.3871612548828,40890.5,-128004.6,35759.47,0.94,-2.36,1.51,1633.091,-5112.267,1428.167
2409,友達            ,16.000232696533203,40491.0,116847.23,124132.32,4.96,-2.04,-10.72,25306.508,73028.455,77581.571
3661,世芯-KY         ,674.2443237304688,37992.72,-109969.18,-122618.81,3.13,-24.81,-23.9,563.486,-1630.999,-1818.6109999999999
3443,創意            ,429.8100280761719,28200.39,-129505.41,-4411.66,3.12,-26.56,-22.35,656.113,-3013.085,-102.64199999999977
2454,聯發科          ,468.8602294921875,24243.36,179355.21,257810.96,-1.2,2.12,-3.67,517.07,3825.3450000000003,5498.674000000001
3665,貿聯-KY         ,236.68775939941406,18566.59,7585.68,6048.91,2.37,-9.58,-18.4,784.434,320.49300000000005,255.56500000000003
1301,台塑            ,74.58326721191406,18445.36,-160729.06,-343104.84,0.88,-5.29,-6.82,2473.123,-21550.284,-46002.925
1303,南亞            ,59.63583755493164,18206.0,2154.86,-31678.01,0.47,-3.73,-5.7,3052.863,361.336,-5311.908000000001
2382,廣達            ,61.472782135009766,16865.81,59957.12,122986.09,-1.66,-4.68,-10.31,2743.623,9753.440999999999,20006.593
1560,中砂            ,99.79745483398438,15663.22,24990.73,32613.96,-0.94,-10.59,-24.1,1569.501,2504.145,3268.015
2886,兆豐金          ,25.219297409057617,15047.65,-20903.15,-20172.27,-0.51,-5.65,-15.22,5966.72,-8288.555,-7998.743000000001
2412,中華電          ,97.0616683959961,14384.73,-19106.13,-143222.54,0.0,-1.36,-7.63,1482.02,-1968.4530000000002,-14755.829
1795,美時            ,140.385986328125,13911.31,40963.94,-9500.72,-2.94,-11.61,-13.16,990.933,2917.951,-676.7569999999996
2388,威盛            ,65.57625579833984,13766.95,11441.97,11993.61,3.12,-17.19,-25.59,2099.381,1744.8350000000005,1828.9560000000013
6669,緯穎            ,608.8951416015625,13170.22,23670.56,92927.02,-8.3,-15.54,-12.18,216.297,388.74600000000004,1526.158
4961,天鈺            ,139.1513214111328,11995.09,28069.42,54514.88,9.69,6.97,-1.38,862.018,2017.187,3917.669
2002,中鋼            ,25.308732986450195,11911.21,36418.63,-29977.25,0.56,-1.81,-7.84,4706.363,14389.747,-11844.627999999999
3034,聯詠            ,204.2393035888672,11285.86,35112.86,49895.52,2.68,4.4,-1.58,552.58,1719.202,2442.993
9921,巨大            ,197.1165008544922,11215.95,18864.94,-9430.8,3.61,5.64,-7.31,569.001,957.045,-478.438
1216,統一            ,58.70702362060547,11031.69,19574.12,74703.07,-0.3,0.3,0.3,1879.109,3334.2039999999997,12724.724
2892,第一金          ,20.125905990600586,10621.69,28393.66,110785.37,-1.84,-5.88,-10.78,5277.619,14108.016,55046.155
2890,永豐金          ,13.722855567932129,9018.84,9042.23,23291.95,-0.6,-2.65,-10.57,6572.128,6589.173,16973.107
6205,詮欣            ,71.11076354980469,8846.18,12231.09,4408.91,3.89,1.26,-0.99,1244.0,1720.0059999999999,620.006
3702,大聯大          ,39.18364715576172,8700.5,17913.75,34819.55,-0.87,-3.18,-8.78,2220.441,4571.741,8886.246
