代號,名稱,當日收盤價,當日買賣超金額(萬元),5日買賣超金額(萬元),1個月買賣超金額(萬元),當日漲幅(%),5日漲幅(%),1個月漲幅(%),當日買超(張),5日買超(張),1個月買超(張)
2412,中華電          ,72.8115234375,24164.8,100756.32,277632.03,0.0,-1.36,-0.46,3318.816,13837.963,38130.232
3008,大立光          ,1704.3935546875,15090.7,-29338.07,97313.2,1.34,1.34,-9.56,88.54,-172.13199999999998,570.955
2105,正新            ,43.62861251831055,10269.47,52342.03,317004.29,-1.32,-2.75,4.84,2353.838,11997.179,72659.724
2379,瑞昱            ,59.455623626708984,9613.97,49331.57,103191.74,0.44,5.73,3.43,1617.0,8297.209,17356.094
2891,中信金          ,9.438368797302246,8833.48,19410.79,-49886.34,-0.3,0.31,-2.09,9359.115,20565.835,-52854.837
2449,京元電子        ,17.64922332763672,7379.14,46808.78,75703.64,-0.52,8.78,3.26,4181.0,26521.724000000002,42893.469
2308,台達電          ,113.09386444091797,6505.55,37284.9,221808.97,0.33,0.0,7.14,575.235,3296.81,19612.821
2886,兆豐金          ,13.289661407470703,5999.43,67176.27,128942.48,-0.87,-0.65,1.1,4514.36,50547.77,97024.656
2881,富邦金          ,19.571311950683594,5189.57,-11776.16,619.43,1.03,-1.51,-2.85,2651.62,-6017.053,316.4979999999996
4904,遠傳            ,48.327598571777344,4299.03,34543.42,87588.75,-0.27,0.41,2.25,889.561,7147.762000000001,18123.961
1477,聚陽            ,91.42377471923828,3994.94,26041.6,-54598.55,-1.71,4.55,-9.69,436.97,2848.449,-5972.03
2356,英業達          ,12.689723014831543,3759.89,9035.83,31139.2,1.18,1.91,4.4,2962.941,7120.5869999999995,24538.911999999997
1340,勝悅-KY         ,54.26392364501953,3662.81,6576.79,8658.89,1.32,2.82,11.48,675.0,1212.0,1595.7
8464,億豐            ,175.15945434570312,3625.8,15581.69,131283.66,-0.78,-1.55,12.39,207.0,889.572,7495.094
2059,川湖            ,313.6582946777344,3450.24,6179.07,16668.3,0.66,0.66,4.22,110.0,197.0,531.416
2106,建大            ,35.06804656982422,3443.68,13068.17,42918.25,-0.35,0.72,10.63,982.0,3726.517,12238.563
2360,致茂            ,53.84579086303711,3090.75,877.69,-12226.23,5.45,4.99,3.17,574.0,163.0,-2270.6
2912,統一超          ,158.79592895507812,2961.34,-7987.02,23470.71,0.66,-1.72,-3.18,186.487,-502.974,1478.042
2049,上銀            ,103.1318588256836,2691.74,4251.7,-168.94,-1.73,-6.58,0.71,261.0,412.259,-16.380999999999915
2455,全新            ,48.61540603637695,2469.66,6106.21,-86462.91,0.3,4.4,-9.12,508.0,1256.0240000000001,-17785.085
3481,群創            ,7.876864910125732,2449.7,-16169.63,29475.99,-0.5,-7.83,-10.71,3110.0,-20528.007,37420.969000000005
2707,晶華            ,109.204345703125,2424.34,4502.15,-2326.8,0.51,0.51,1.3,222.0,412.26800000000003,-213.06799999999998
4958,臻鼎-KY         ,43.32710647583008,2266.01,-12597.54,-94075.9,2.26,0.44,-5.56,523.0,-2907.542,-21712.944
6285,啟碁            ,51.1907844543457,2154.72,13686.87,17016.73,-0.71,-1.18,-3.45,420.92,2673.698,3324.179
2489,瑞軒            ,16.281930923461914,2124.79,7287.79,31729.22,0.76,1.01,5.84,1305.0,4476.0,19487.382
9914,美利達          ,101.8354721069336,2117.67,-5623.94,-90275.07,1.92,0.76,-4.68,207.95,-552.257,-8864.796
2355,敬鵬            ,46.1771125793457,2110.29,6759.79,42744.3,0.77,-1.65,13.74,457.0,1463.884,9256.598
2377,微星            ,33.38798141479492,2096.77,12986.5,83000.61,0.0,4.89,4.67,628.0,3889.572,24859.427
5269,祥碩            ,121.23103332519531,2073.05,-569.79,-5467.52,1.01,5.28,-9.12,171.0,-47.0,-451.0
2301,光寶科          ,21.26647186279297,1826.99,4282.11,65940.89,0.0,-2.24,1.81,859.094,2013.5499999999997,31006.971
9904,寶成            ,27.10300636291504,1802.35,12121.58,36089.31,-2.16,0.37,1.62,665.0,4472.411,13315.611
1319,東陽            ,32.51617431640625,1781.89,-3588.27,47181.46,1.34,-3.63,-1.9,548.0,-1103.5330000000001,14510.151999999998
2542,興富發          ,16.404626846313477,1773.34,707.75,8191.56,-1.02,-2.22,1.68,1081.0,431.432,4993.446
6414,樺漢            ,262.3891296386719,1521.86,2564.43,78572.58,-1.08,-2.49,5.1,58.0,97.73400000000001,2994.5060000000003
3034,聯詠            ,56.720848083496094,1474.74,-9209.63,-81666.78,1.35,1.8,-9.6,260.0,-1623.677,-14398.019
2439,美律            ,35.3527717590332,1453.0,190.9,14342.15,1.18,-2.11,10.66,411.0,54.0,4056.868
2441,超豐            ,21.17193031311035,1405.82,1162.34,3461.17,1.94,3.66,0.27,664.0,549.0,1634.79
3023,信邦            ,45.55759811401367,1384.95,7432.51,1612.93,-0.15,0.3,2.28,304.0,1631.454,354.04200000000003
4426,利勤            ,79.79291534423828,1332.54,678.24,-12535.86,-4.55,0.0,-8.96,167.0,85.0,-1571.049
2481,強茂            ,13.081189155578613,1304.19,2192.41,1755.43,0.3,-3.45,1.51,997.0,1676.0,1341.9470000000001
2406,國碩            ,38.25981140136719,1293.18,5666.28,15577.48,0.84,1.47,-10.74,338.0,1481.0,4071.5
6206,飛捷            ,61.4980583190918,1217.66,3686.08,8049.2,-2.69,-3.98,-1.36,198.0,599.3820000000001,1308.854
8210,勤誠            ,33.155845642089844,1193.61,4383.2,13864.45,0.38,-0.76,17.75,360.0,1322.0,4181.6
2723,美食-KY         ,156.08065795898438,1076.96,3919.72,20078.34,-0.19,0.0,-1.89,69.0,251.13400000000001,1286.4080000000001
2354,鴻準            ,46.33172607421875,1064.51,1610.49,104479.36,-2.06,-4.45,-8.01,229.758,347.6,22550.285
1527,鑽全            ,47.62239456176758,1042.93,4352.69,43613.93,0.7,4.03,2.99,219.0,914.0,9158.281
1216,統一            ,38.95256042480469,1016.11,7117.55,41354.84,-1.52,-0.51,4.3,260.858,1827.2350000000001,10616.72
8222,寶一            ,29.062143325805664,982.3,3411.9,4615.07,-1.6,-1.6,14.97,338.0,1174.0,1588.0
2204,中華            ,27.585832595825195,857.92,3335.83,10289.93,0.0,0.22,-0.88,311.0,1209.255,3730.152
6277,宏正            ,40.960914611816406,802.83,2232.37,6312.08,0.12,-0.37,6.78,196.0,545.0,1541.0
6271,同欣電          ,69.72037506103516,787.84,-320.71,-11972.08,-0.43,5.94,0.32,113.0,-46.0,-1717.157
8114,振樺電          ,95.38965606689453,763.12,757.16,2158.81,-0.31,0.62,0.0,80.0,79.375,226.315
4938,和碩            ,36.09943389892578,754.03,-28891.73,-146144.52,0.44,0.15,-6.95,208.875,-8003.374,-40483.882
3037,欣興            ,12.599959373474121,714.42,2451.98,331.54,0.0,0.98,-0.32,567.0,1946.0230000000001,263.129
2618,長榮航          ,10.499168395996094,703.44,-12015.63,-78596.79,0.95,-0.31,-10.36,670.0,-11444.367,-74860.014
2887,台新新光金      ,5.780428886413574,694.81,6008.66,-2496.58,2.95,2.52,7.96,1202.0,10394.842,-4319.027
3231,緯創            ,10.608165740966797,672.17,10400.68,-36126.75,-1.04,2.96,-3.05,633.637,9804.414,-34055.604
1909,榮成            ,9.356669425964355,665.26,3175.65,12785.55,-1.46,0.37,4.65,711.0,3394.0,13664.643
3702,大聯大          ,21.010143280029297,647.11,2154.5,9423.86,-0.14,-0.14,2.53,308.0,1025.455,4485.383999999999
1590,亞德客-KY       ,176.93116760253906,636.95,4849.68,34573.5,-1.83,-2.95,9.46,36.0,274.1,1954.065
2634,漢翔            ,32.24576950073242,632.02,-448.22,18112.45,-0.45,-1.57,3.77,196.0,-139.0,5617.0
8016,矽創            ,46.213600158691406,619.26,351.22,6145.73,0.11,-0.11,1.83,134.0,76.0,1329.854
1312,國喬            ,12.604389190673828,599.97,8296.79,48206.88,-1.75,-1.18,-4.55,476.0,6582.458,38246.108
3036,文曄            ,20.352689743041992,583.31,1256.81,1217.54,0.0,0.39,0.13,286.6,617.515,598.22
2436,偉詮電          ,19.27849006652832,574.5,-431.84,-1163.53,-6.08,-8.55,-12.21,298.0,-224.0,-603.54
2419,仲琦            ,13.727190971374512,560.07,2951.35,-2926.61,-0.83,2.27,-14.89,408.0,2150.0,-2131.982
1532,勤美            ,22.78592300415039,558.26,3194.59,-6643.15,-1.93,1.73,22.47,245.0,1402.0,-2915.464
2375,凱美            ,18.07784652709961,553.18,502.56,329.6,9.76,9.31,3.05,306.0,278.0,182.322
3686,達能            ,35.55906295776367,526.27,707.63,-960.09,1.17,0.0,-9.22,148.0,199.0,-270.0
2615,萬海            ,9.106226921081543,523.61,-1812.82,-13073.85,-1.93,-1.93,-3.27,575.0,-1990.745,-14357.039
6213,聯茂            ,19.433061599731445,505.26,2994.63,6478.98,-0.5,1.02,3.65,260.0,1541.0,3334.0
9924,福興            ,26.353017807006836,498.07,780.05,1372.99,-1.51,-1.62,-4.92,189.0,296.0,521.0
0061,元大寶滬深      ,16.049999237060547,494.34,-2290.33,-2988.51,0.12,-0.68,-1.41,308.0,-1427.0,-1862.0
1305,華夏            ,8.113669395446777,471.4,2019.49,2827.61,0.64,3.3,-3.99,581.0,2489.0,3485.0
2913,農林            ,13.28235912322998,464.88,-788.39,-1605.56,0.0,1.71,0.34,350.0,-593.5630000000001,-1208.789
2103,台橡            ,19.406686782836914,454.12,3892.83,33762.44,-2.07,-3.07,3.65,234.0,2005.922,17397.322
8429,金麗-KY         ,38.10125732421875,449.59,1341.16,-22262.81,-1.24,-3.81,-2.63,118.0,352.0,-5843.064
1464,得力            ,19.22428321838379,442.16,-640.17,-4232.53,-1.36,-3.55,-10.32,230.0,-333.0,-2201.66
2376,技嘉            ,20.38966941833496,440.42,-140.79,-2422.98,0.88,2.07,-2.13,216.0,-69.048,-1188.339
1802,台玻            ,11.723772048950195,425.57,558.49,-2823.69,1.48,-2.48,3.0,363.0,476.373,-2408.518
1201,味全            ,16.395700454711914,404.97,1066.54,412.35,0.25,-0.25,0.25,247.0,650.5,251.5
8996,高力            ,43.67461395263672,401.81,1369.64,2105.12,1.05,-1.86,1.05,92.0,313.6,482.0
1227,佳格            ,47.73414611816406,377.58,-4363.97,-12852.82,1.95,0.64,-0.89,79.1,-914.223,-2692.584
2903,遠百            ,10.704887390136719,368.25,3540.23,8871.2,-0.57,0.58,0.29,344.0,3307.114,8287.052
4952,凌通            ,22.355154037475586,362.15,2689.33,3849.11,0.0,2.74,0.7,162.0,1203.0,1721.8
4108,懷特            ,35.20546340942383,359.1,-2876.29,-2151.05,-5.1,7.88,-20.48,102.0,-817.0,-611.0
2303,聯電            ,7.335077285766602,357.95,-52457.02,-79372.95,0.0,-5.51,-8.75,488.0,-71515.292,-108210.11
4119,旭富            ,47.569000244140625,339.68,525.2,10300.62,1.07,0.95,7.97,71.407,110.40699999999998,2165.407
9939,宏全            ,32.343204498291016,339.6,6050.78,18039.24,-1.17,1.39,8.76,105.0,1870.804,5577.444
1704,榮化            ,32.49716567993164,334.72,56082.97,116211.09,-2.78,7.56,13.44,103.0,17257.802,35760.377
2015,豐興            ,24.72967529296875,331.38,4392.77,10897.03,-2.15,-1.62,8.46,134.0,1776.3139999999999,4406.46
3044,健鼎            ,34.902950286865234,321.11,347.42,11570.97,0.34,-0.34,1.2,92.0,99.538,3315.183
6525,捷敏-KY         ,28.57032012939453,282.85,-802.83,-2397.05,-1.86,-8.66,0.0,99.0,-281.0,-839.0
5880,合庫金          ,7.195830821990967,278.48,-2179.98,6119.56,0.71,-0.35,-0.7,387.0,-3029.506,8504.316
6415,矽力*-KY        ,99.93661499023438,249.84,1060.53,7394.58,-0.92,-0.92,1.78,25.0,106.12,739.927
8341,日友            ,95.7185287475586,239.3,5752.68,20561.22,-2.78,-4.44,3.32,25.0,601.0,2148.092
2457,飛宏            ,9.892719268798828,224.56,-2168.94,-2359.87,2.49,-8.04,-11.59,227.0,-2192.462,-2385.462
3443,創意            ,63.74919128417969,216.75,-1115.61,-6238.5,-0.26,-2.08,-10.44,34.0,-175.0,-978.6
6443,元晶            ,19.027196884155273,215.01,500.42,148.41,0.71,1.79,-4.36,113.0,263.0,78.0
2312,金寶            ,8.372810363769531,214.34,1996.53,3611.71,0.0,0.0,2.83,256.0,2384.545,4313.617
3437,榮創            ,20.805530548095703,199.73,222.62,20.81,1.07,-0.42,-13.55,96.0,107.0,10.0
2337,旺宏            ,5.445141792297363,199.29,-593.41,-227.03,-10.0,-14.08,-13.04,366.0,-1089.791,-416.9390000000001
2367,燿華            ,9.097953796386719,196.52,630.49,-1321.33,-0.44,-0.44,-5.49,216.0,693.0,-1452.343
3062,建漢            ,14.259705543518066,193.93,313.71,1929.34,-3.2,-6.46,-16.54,136.0,220.0,1353.0
2537,聯上發          ,8.10184097290039,192.82,235.76,566.32,4.44,9.3,11.9,238.0,291.0,699.0
6120,達運            ,10.7553129196167,177.46,792.49,-561.61,-1.22,0.83,2.98,165.0,736.833,-522.167
3005,神基            ,11.106264114379883,176.59,-303.81,-3754.91,0.23,0.46,-3.96,159.0,-273.544,-3380.8940000000002
1503,士電            ,30.112855911254883,174.65,424.59,894.35,0.51,0.25,0.25,58.0,141.0,297.0
1533,車王電          ,42.23965072631836,168.96,-650.49,-713.85,-4.9,-11.57,-16.04,40.0,-154.0,-169.0
1541,錩泰            ,38.01456832885742,167.26,-41.82,2280.87,-2.61,-9.09,-5.88,44.0,-11.0,600.0
