代號,名稱,當日收盤價,當日買賣超金額(萬元),5日買賣超金額(萬元),1個月買賣超金額(萬元),當日漲幅(%),5日漲幅(%),1個月漲幅(%),當日買超(張),5日買超(張),1個月買超(張)
6770,力積電          ,85.69999694824219,761872.54,789649.73,-376555.77,9.03,20.7,21.05,88899.95,92141.162,-43938.831000000035
8046,南電            ,953.0,397757.52,630440.19,1478526.23,5.06,5.88,3.58,4173.741,6615.322,15514.440999999999
3017,奇鋐            ,2530.0,206013.09,23866.5,-293065.33,4.33,6.75,-7.16,814.281,94.33399999999995,-1158.3609999999999
3665,貿聯-KY         ,2005.0,170303.7,-508645.84,-1231493.06,0.25,-5.42,-11.48,849.395,-2536.887,-6142.110000000001
2610,華航            ,23.25,160549.0,344550.91,480218.92,4.26,9.67,24.66,69053.335,148193.941,206545.771
1326,台化            ,57.70000076293945,123892.18,174773.31,598068.56,9.9,12.01,31.14,21471.781,30290.000999999997,103651.395
6213,聯茂            ,309.0,121892.19,791000.48,1026700.73,9.96,19.77,12.57,3944.731,25598.721,33226.561
2618,長榮航          ,44.0,119826.75,561374.18,881932.98,2.44,10.69,25.0,27233.352,127585.04,200439.313
1301,台塑            ,54.5,118858.55,403461.75,525061.64,9.99,16.58,21.79,21808.908,74029.679,96341.586
2059,川湖            ,7505.0,94286.82,225838.96,363123.42,0.4,12.86,49.06,125.632,300.918,483.842
1560,中砂            ,749.0,91501.66,151904.91,175343.97,6.24,10.31,0.94,1221.651,2028.103,2341.041
6446,藥華藥          ,1160.0,66244.58,300097.57,699542.29,5.94,17.05,32.12,571.074,2587.048,6030.537
3443,創意            ,4880.0,59368.62,-190064.78,-489493.77,3.28,-0.81,-7.24,121.657,-389.477,-1003.0609999999999
8261,富鼎            ,246.5,57744.2,200017.47,-116992.99,-5.19,38.48,27.39,2342.564,8114.299,-4746.166
4938,和碩            ,84.0,56499.28,5735.08,145513.53,4.48,1.2,7.84,6726.105,682.7479999999998,17323.039
2492,華新科          ,590.0,55044.29,-550246.1,563248.69,2.25,19.43,79.6,932.954,-9326.205,9546.588
4722,國精化          ,301.0,53640.1,89238.46,84881.16,9.85,25.42,9.26,1782.063,2964.733,2819.972
3450,聯鈞            ,581.0,53261.03,169840.94,-173880.52,-5.07,16.55,9.84,916.713,2923.2519999999995,-2992.78
6139,亞翔            ,818.0,52412.61,-145896.84,-247415.31,3.41,0.74,-0.97,640.741,-1783.58,-3024.6370000000006
2603,長榮            ,186.5,50695.4,31528.37,190558.59,-1.32,-8.8,-4.92,2718.252,1690.5289999999998,10217.619
1477,聚陽            ,217.0,50260.61,42086.09,14716.66,0.93,-1.14,2.36,2316.157,1939.4510000000005,678.1870000000005
3008,大立光          ,4900.0,49490.98,419544.86,477103.2,-2.0,0.82,33.7,101.002,856.214,973.68
3045,台灣大          ,119.5,43230.48,73872.4,676284.51,0.42,-0.83,8.14,3617.613,6181.791,56592.846
6831,邁科            ,852.0,38237.93,163268.25,125640.18,2.65,20.85,3.9,448.802,1916.294,1474.65
2376,技嘉            ,339.0,38085.19,-227043.93,319228.3,2.57,-2.59,0.89,1123.457,-6697.461,9416.764
3533,嘉澤            ,2235.0,37749.82,172080.25,573436.86,0.0,-2.61,-15.34,168.903,769.934,2565.7129999999997
2441,超豐            ,142.5,34998.91,160286.04,-58771.56,4.78,13.55,4.78,2456.064,11248.143,-4124.32
3016,嘉晶            ,137.5,33848.0,55958.38,-44471.8,-9.84,15.06,9.13,2461.673,4069.7,-3234.313000000001
2478,大毅            ,240.0,31392.17,53236.2,122134.13,7.38,15.94,101.68,1308.007,2218.1749999999997,5088.921999999999
3149,正達            ,102.0,30155.57,-41258.02,-31237.94,8.4,15.91,50.0,2956.428,-4044.9040000000005,-3062.543
