代號,名稱,當日收盤價,當日買賣超金額(萬元),5日買賣超金額(萬元),1個月買賣超金額(萬元),當日漲幅(%),5日漲幅(%),1個月漲幅(%),當日買超(張),5日買超(張),1個月買超(張)
2425,承啟            ,17.868228912353516,14821.7,20226.84,25496.18,1.7,1.95,12.37,8295.0,11320.0,14269.0
4904,遠傳            ,52.90808868408203,9613.35,99518.25,218643.12,-0.38,4.46,3.37,1816.991,18809.648,41325.083
2409,友達            ,7.841020584106445,9309.58,96469.62,203080.93,-2.22,7.32,18.15,11872.923,123031.975,258998.08800000002
3231,緯創            ,12.607612609863281,7918.18,30979.07,97976.54,0.0,2.71,6.57,6280.477,24571.72,77712.207
2439,美律            ,41.69512939453125,7313.33,14685.02,4395.38,0.0,2.16,2.9,1754.0,3522.0,1054.17
2489,瑞軒            ,18.689537048339844,5666.67,8402.82,6543.97,6.02,13.93,14.79,3032.0,4496.0,3501.408
2449,京元電子        ,17.463441848754883,5570.84,-17699.08,-34166.38,2.92,-1.91,-6.0,3190.0,-10134.931,-19564.514
3045,台灣大          ,74.52532958984375,5043.41,3095.25,153764.21,0.0,1.01,1.89,676.738,415.328,20632.477
1590,亞德客-KY       ,204.21493530273438,2471.0,12940.1,42357.77,-1.2,3.56,3.78,121.0,633.651,2074.176
6409,旭隼            ,311.8919677734375,2432.76,2490.99,5540.17,0.97,3.88,-4.29,78.0,79.86699999999999,177.631
1539,巨庭            ,23.302539825439453,1948.09,3938.13,4606.91,6.85,9.79,16.37,836.0,1690.0,1977.0
3035,智原            ,26.23456382751465,1634.41,1448.15,-2897.34,0.74,2.56,1.49,623.0,552.0,-1104.3980000000001
3576,聯合再生        ,30.031028747558594,1630.68,3729.44,-21103.51,-0.57,-0.29,0.29,543.0,1241.863,-7027.234
3702,大聯大          ,22.958911895751953,1617.61,6458.4,37181.49,0.8,2.72,-0.53,704.569,2813.0249999999996,16194.797999999999
2393,億光            ,28.98687171936035,1487.03,9348.27,19146.02,-3.18,-0.96,12.36,513.0,3225.0,6605.066
9924,福興            ,32.677738189697266,1441.09,13557.99,22273.15,0.76,3.33,22.56,441.0,4149.0,6816.0
4746,台耀            ,86.20701599121094,1413.8,6654.75,31930.65,0.92,4.76,11.11,164.0,771.95,3703.95
2340,台亞            ,10.142646789550781,1164.38,2946.44,6723.56,1.2,6.33,10.53,1148.0,2905.0,6629.0
2324,仁寶            ,11.147435188293457,1152.03,17511.84,70379.09,-0.5,-0.25,1.52,1033.452,15709.303,63134.78
0061,元大寶滬深      ,16.049999237060547,1102.63,-1234.24,-9554.33,-0.25,1.07,0.06,687.0,-769.0,-5952.854
1210,大成            ,15.757026672363281,1047.84,4640.44,50394.39,-1.71,-5.43,11.22,665.0,2945.0,31982.17
2548,華固            ,23.872365951538086,1045.61,5676.85,6039.33,0.36,-0.36,-1.28,438.0,2378.0,2529.84
2352,佳世達          ,8.005971908569336,954.31,3611.79,20554.66,-0.44,0.44,6.54,1192.0,4511.372,25674.156
3005,神基            ,12.0487699508667,944.62,1349.04,-5700.39,0.85,4.19,3.28,784.0,1119.648,-4731.095
9921,巨大            ,152.41864013671875,853.54,160.71,15418.84,-0.74,0.5,-0.49,56.0,10.543999999999997,1011.611
2314,台揚            ,45.5305290222168,805.89,1707.39,2891.19,0.0,2.55,-0.5,177.0,375.0,635.0
1319,東陽            ,32.416934967041016,803.94,-1455.08,-1236.95,-0.2,2.51,2.51,248.0,-448.86400000000003,-381.5750000000002
1527,鑽全            ,59.478607177734375,749.43,8996.23,67527.25,0.33,3.79,31.63,126.0,1512.516,11353.199
6271,同欣電          ,89.12474822998047,695.17,17005.0,46326.15,0.0,4.41,22.42,78.0,1908.0,5197.9
2903,遠百            ,10.612068176269531,573.05,1589.69,5688.46,-1.15,-0.87,2.08,540.0,1498.0,5360.371
3006,晶豪科          ,20.528892517089844,550.17,1664.89,7437.62,-1.76,-4.8,2.49,268.0,811.0,3623.0
4108,懷特            ,37.29063415527344,529.53,1927.93,-2867.65,0.26,8.01,5.34,142.0,517.0,-769.0
1532,勤美            ,23.8908748626709,516.04,5664.24,6273.46,-2.56,5.26,8.11,216.0,2370.881,2625.881
1702,南僑            ,40.757408142089844,485.01,737.71,1546.74,-1.19,-2.21,2.78,119.0,181.0,379.5
1723,中碳            ,71.89905548095703,481.72,-1970.03,-7484.69,0.0,0.94,-0.93,67.0,-274.0,-1041.0
1101,台泥            ,15.778642654418945,465.47,39746.3,78094.64,-2.5,5.08,4.75,295.0,25189.938000000002,49493.887
1704,榮化            ,33.13188171386719,460.53,19587.88,50288.25,-2.37,-1.51,6.97,139.0,5912.095,15178.206
1537,廣隆            ,78.61227416992188,432.37,2010.12,5162.47,0.69,3.55,8.55,55.0,255.7,656.7
2547,日勝生          ,8.100831985473633,431.77,1222.42,3568.51,0.0,4.81,9.0,533.0,1509.0,4405.118
2027,大成鋼          ,7.7842183113098145,420.35,1067.99,2847.78,0.9,4.66,6.65,540.0,1372.0,3658.408
2376,技嘉            ,23.108285903930664,411.33,-495.6,8741.61,-1.88,0.64,3.44,178.0,-214.47000000000003,3782.89
2059,川湖            ,311.6082458496094,405.09,1651.52,3396.53,-0.52,0.66,6.74,13.0,53.0,109.0
2401,凌陽            ,9.052474021911621,399.21,1792.39,1539.06,-1.62,2.97,1.67,441.0,1980.0,1700.151
3014,聯陽            ,14.809247016906738,395.41,928.54,2299.88,-0.69,0.17,3.39,267.0,627.0,1553.0
1464,得力            ,17.750028610229492,369.2,889.39,-1293.02,-1.47,1.69,0.0,208.0,501.06399999999996,-728.4590000000001
1710,東聯            ,16.406450271606445,357.66,2163.32,5698.09,-0.25,4.38,4.38,218.0,1318.58,3473.08
2464,盟立            ,27.649219512939453,355.57,2025.58,-2868.05,-0.34,3.45,18.07,128.6,732.6,-1037.3
2349,錸德            ,10.245616912841797,350.4,469.25,5342.58,-1.09,-1.81,3.42,342.0,458.0,5214.5
2488,漢平            ,29.12125587463379,337.81,987.21,6712.45,0.56,4.26,6.32,116.0,339.0,2305.0
1477,聚陽            ,81.18185424804688,324.73,-1864.13,-23485.12,-0.34,3.85,-3.36,40.0,-229.62400000000002,-2892.9030000000002
6213,聯茂            ,21.608537673950195,309.0,2111.15,4663.12,0.32,3.72,7.07,143.0,977.0,2158.0
3022,威強電          ,43.08308029174805,275.73,1189.09,5121.54,-0.26,0.91,2.51,64.0,276.0,1188.76
8429,金麗-KY         ,40.08855056762695,268.59,-36.08,-6374.09,-1.68,0.17,-2.17,67.0,-9.0,-1590.002
2915,潤泰全          ,39.045265197753906,257.7,14762.65,15209.77,-1.0,3.12,4.76,66.0,3780.9069999999997,3895.421
1582,信錦            ,34.736087799072266,257.05,906.61,1247.03,0.19,3.05,2.46,74.0,261.0,359.0
5534,長虹            ,31.606422424316406,256.01,2049.05,5686.89,-0.16,-1.44,10.36,81.0,648.302,1799.283
2383,台光電          ,51.07936477661133,240.07,2211.74,83772.87,-2.43,-3.48,9.89,47.0,433.0,16400.53
3380,明泰            ,13.136123657226562,239.08,2773.04,9650.45,-1.32,0.0,1.63,182.0,2111.0,7346.5
3030,德律            ,25.936996459960938,230.84,726.24,271.85,0.12,0.7,-0.58,89.0,280.0,104.81200000000001
4119,旭富            ,54.3167724609375,228.13,4236.71,40155.12,-0.92,1.35,10.06,42.0,780.0,7392.767
2436,偉詮電          ,19.27849006652832,227.49,188.93,-805.84,-2.11,1.21,-4.14,118.0,98.0,-418.0
6525,捷敏-KY         ,27.256223678588867,215.32,255.07,-3947.98,-1.55,-3.54,-3.22,79.0,93.582,-1448.471
2331,精英            ,14.357308387756348,206.75,681.38,-350.35,0.0,2.09,3.17,144.0,474.591,-244.01999999999998
9939,宏全            ,30.722869873046875,202.77,1745.06,-1252.17,-0.92,0.94,-1.73,66.0,568.0,-407.569
0056,元大高股息      ,10.99283218383789,202.27,16606.79,52031.2,-1.22,0.71,1.34,184.0,15106.93,47331.93
2515,中工            ,3.6931674480438232,197.95,-387.78,-7329.35,1.53,0.76,-6.02,536.0,-1050.0,-19845.7
2801,彰銀            ,9.101916313171387,195.86,31663.0,80500.78,-1.8,-0.61,-2.67,215.181,34787.181,88443.766
2390,云辰            ,18.93283462524414,195.01,195.01,-67.1,-0.99,1.77,-3.13,103.0,103.0,-35.441
1709,和益            ,9.408096313476562,194.75,78.09,753.82,-1.15,-2.27,6.83,207.0,83.0,801.241
2536,宏普            ,17.228233337402344,182.62,720.14,2955.5,-0.72,-0.36,1.11,106.0,418.0,1715.5
4137,麗豐-KY         ,106.12437438964844,171.6,1402.65,-25004.69,-0.82,7.69,6.74,16.17,132.17000000000002,-2356.168
8271,宇瞻            ,24.016937255859375,168.12,-1436.21,1508.26,-2.36,-8.83,9.27,70.0,-598.0,628.0
8163,達方            ,10.28477954864502,154.27,-16.69,-742.79,-1.24,0.0,4.19,150.0,-16.227000000000004,-722.227
6120,達運            ,10.399765014648438,152.88,428.47,722.78,-3.7,-2.09,3.54,147.0,412.0,695.0
2820,華票            ,7.735283374786377,152.39,179.46,3603.09,-0.41,0.41,4.49,197.0,232.0,4658.0
2441,超豐            ,21.373294830322266,149.61,-19.24,4937.25,-1.33,-1.72,-2.75,70.0,-9.0,2310.007
4142,國光生          ,22.153377532958984,148.43,115.2,-620.29,0.43,2.84,-1.26,67.0,52.0,-280.0
2104,國際中橡        ,14.049976348876953,144.71,692.45,-687.79,-0.21,1.95,1.95,103.0,492.85,-489.53
1201,味全            ,16.806617736816406,144.54,615.12,9868.85,0.49,-3.54,1.74,86.0,366.0,5872.0
2608,嘉里大榮        ,26.664281845092773,143.99,882.59,-143.99,-0.12,2.14,5.79,54.0,331.0,-54.0
4551,智伸科          ,56.891326904296875,142.23,-147.92,12077.55,0.0,0.0,0.0,25.0,-26.0,2122.916
1541,錩泰            ,42.087554931640625,138.89,601.85,854.38,-3.12,4.2,7.08,33.0,143.0,203.0
5531,鄉林            ,9.564221382141113,137.72,439.0,802.34,0.0,-2.29,-4.91,144.0,459.0,838.898
2505,國揚            ,15.444802284240723,137.46,274.92,626.71,-0.87,-0.87,-6.94,89.0,178.0,405.775
2006,東和鋼鐵        ,15.60556697845459,135.77,418.23,1.56,-0.51,2.1,2.37,87.0,268.0,1.0
2908,特力            ,12.20140552520752,135.44,877.28,901.68,-0.99,1.26,3.08,111.0,719.0,739.0
1104,環泥            ,11.136280059814453,133.64,381.97,973.47,-0.23,1.87,8.19,120.0,343.0,874.1469999999999
