代號,名稱,當日收盤價,當日買賣超金額(萬元),5日買賣超金額(萬元),1個月買賣超金額(萬元),當日漲幅(%),5日漲幅(%),1個月漲幅(%),當日買超(張),5日買超(張),1個月買超(張)
2379,瑞昱            ,62.481014251708984,41631.1,58603.37,57195.76,0.0,7.59,5.09,6663.0,9379.389,9154.102
2105,正新            ,43.88869094848633,21100.83,53193.7,184604.88,0.0,2.58,1.05,4807.806,12120.139,42062.06
2377,微星            ,35.13842010498047,18152.51,18073.12,36941.07,0.0,4.63,7.33,5166.0,5143.407,10513.015
2354,鴻準            ,51.34055709838867,13423.97,60441.77,259297.34,0.0,-0.81,6.34,2614.691,11772.715,50505.361
2474,可成            ,144.95745849609375,13248.33,68534.16,98333.73,0.0,1.86,12.02,913.946,4727.880999999999,6783.6269999999995
2882,國泰金          ,23.47138214111328,10887.62,-6346.52,3176.28,0.0,0.0,7.89,4638.68,-2703.9399999999996,1353.257999999998
8464,億豐            ,196.53720092773438,8073.04,20711.64,157288.07,0.0,4.78,3.64,410.764,1053.828,8002.967000000001
2382,廣達            ,32.96592330932617,7724.93,30092.31,75431.35,0.0,0.87,4.69,2343.307,9128.307,22881.613
2301,光寶科          ,23.37688636779785,6520.44,57669.79,158414.49,0.0,2.73,8.41,2789.268,24669.577,67765.437
3045,台灣大          ,72.82105255126953,5869.05,42359.68,20012.43,0.0,1.34,1.79,805.955,5816.955,2748.165
2395,研華            ,144.9736328125,5691.22,32806.72,73994.3,0.0,1.84,8.95,392.569,2262.944,5103.983
4119,旭富            ,49.18623733520508,5395.73,10294.68,16541.33,0.0,0.8,7.56,1097.0,2093.0,3363.0
6285,啟碁            ,51.19078063964844,5351.48,18355.73,-10676.12,0.0,9.95,8.53,1045.4,3585.75,-2085.555
2353,宏碁            ,9.265392303466797,4823.7,55599.31,90350.36,0.0,5.8,28.07,5206.15,60007.512,97513.797
3533,嘉澤            ,67.82550811767578,4537.53,9393.83,8057.67,0.0,8.18,11.57,669.0,1385.0,1188.0
3231,緯創            ,11.607888221740723,4379.84,30585.61,123637.27,0.0,0.24,10.58,3773.16,26348.99,106511.426
5288,豐祥-KY         ,69.6742935180664,4271.03,5072.29,6828.08,0.0,3.41,16.1,613.0,728.0,980.0
6230,尼得科超眾      ,104.03472900390625,4265.42,6330.76,3612.97,0.0,8.55,10.43,410.0,608.524,347.28499999999997
1326,台化            ,52.45341873168945,4040.66,53654.16,92378.23,0.0,-1.34,-1.94,770.333,10228.915,17611.48
2610,華航            ,8.249673843383789,3905.4,9487.96,5948.71,0.0,-1.92,1.49,4734.0,11501.012,7210.846
1101,台泥            ,15.015929222106934,3821.83,17447.28,-32377.13,0.0,5.18,8.62,2545.182,11619.182,-21561.854
9904,寶成            ,28.834400177001953,3766.18,20916.11,79082.26,0.0,2.0,4.72,1306.14,7253.875,27426.358
0056,元大高股息      ,10.701759338378906,3508.04,16860.62,14339.29,0.0,0.36,5.5,3278.0,15755.0,13399.0
8016,矽創            ,49.199851989746094,3389.87,8113.06,23035.37,0.0,-0.99,7.03,689.0,1649.0,4682.0
2449,京元電子        ,18.578128814697266,3384.94,6946.36,20551.02,0.0,-0.33,6.38,1822.0,3739.0,11061.940999999999
8105,凌巨            ,17.59798240661621,3072.61,11607.63,6548.22,0.0,3.6,11.64,1746.0,6596.0,3721.008
1707,葡萄王          ,136.7155303955078,2447.21,7147.49,36611.78,0.0,2.7,4.76,179.0,522.8,2677.953
2360,致茂            ,60.31330871582031,2123.03,9638.07,31289.2,0.0,0.25,10.01,352.0,1598.0,5187.777
4137,麗豐-KY         ,101.16801452636719,1945.85,-4854.54,-37526.34,0.0,-3.07,0.0,192.338,-479.84900000000005,-3709.309
3596,智易            ,31.087541580200195,1849.71,509.52,29052.48,0.0,-4.29,5.11,595.0,163.89799999999997,9345.376
1704,榮化            ,30.931549072265625,1846.61,6326.71,2481.66,-0.14,-0.95,0.83,597.0,2045.39,802.3060000000003
4746,台耀            ,78.76187133789062,1724.88,4867.48,76565.57,0.0,1.62,9.24,219.0,618.0,9721.146
1210,大成            ,13.975798606872559,1661.72,7204.18,28171.65,0.0,-2.86,6.69,1189.0,5154.754,20157.454
3042,晶技            ,25.174043655395508,1528.06,7429.28,19215.52,0.0,3.64,5.57,607.0,2951.167,7633.07
8222,寶一            ,30.953758239746094,1399.11,3671.12,9994.97,0.0,-10.34,15.76,452.0,1186.0,3229.0
2352,佳世達          ,7.3739213943481445,1253.57,4926.52,16616.21,0.0,-0.94,6.49,1700.0,6681.0,22533.75
3617,碩天            ,75.34025573730469,1182.84,3981.62,12944.56,0.0,6.44,31.77,157.0,528.485,1718.147
2892,第一金          ,8.755019187927246,1156.79,59373.02,135806.15,0.0,0.6,4.37,1321.289,67815.974,155118.054
4935,茂林-KY         ,40.30875778198242,1140.74,108.83,2825.64,0.0,-2.66,15.24,283.0,27.0,701.0
1227,佳格            ,48.64859390258789,977.84,7844.35,3263.24,0.0,0.25,3.64,201.0,1612.452,670.778
1527,鑽全            ,45.58049011230469,948.07,-484.11,-1381.38,0.0,2.22,-1.42,208.0,-106.21000000000001,-303.064
6239,力成            ,41.602333068847656,873.65,12734.94,-7838.57,0.0,1.16,9.03,210.0,3061.111,-1884.1650000000002
9921,巨大            ,152.4186248779297,848.35,10099.36,25742.79,0.0,3.07,11.02,55.659,662.607,1688.953
3380,明泰            ,13.03046989440918,794.86,2998.18,14576.14,0.0,4.23,18.59,610.0,2300.8999999999996,11186.2
1402,遠東新          ,14.584224700927734,767.48,8959.82,-31112.04,0.0,-1.95,2.03,526.237,6143.498,-21332.664
2329,華泰            ,15.154227256774902,663.76,1995.81,3339.99,0.0,-1.98,9.73,438.0,1317.0,2204.0
1722,台肥            ,27.356603622436523,637.41,3039.26,-14461.58,0.0,-0.93,1.92,233.0,1110.979,-5286.323
3023,信邦            ,50.70994186401367,618.66,14230.56,7315.01,0.0,4.18,3.17,122.0,2806.267,1442.519
2376,技嘉            ,21.837631225585938,618.0,1146.77,3431.79,0.0,-2.12,7.1,283.0,525.137,1571.503
1473,台南            ,28.953691482543945,573.28,2579.77,17313.44,0.0,-7.39,-5.13,198.0,891.0,5979.7
2324,仁寶            ,10.731487274169922,527.99,8087.83,7178.89,0.0,-0.77,8.71,492.0,7536.5419999999995,6689.5560000000005
1201,味全            ,16.14914894104004,513.54,2046.1,3669.09,0.0,-2.72,6.22,318.0,1267.0,2272.0
9914,美利達          ,110.28972625732422,512.3,9881.94,33358.15,0.0,3.24,13.44,46.45,895.998,3024.593
5880,合庫金          ,7.170584201812744,495.68,17983.89,8020.03,0.0,0.0,3.65,691.275,25080.087,11184.630000000001
6409,旭隼            ,324.1947326660156,492.55,8763.86,2312.81,0.0,2.09,9.06,15.193,270.327,71.34
2356,英業達          ,13.19493579864502,475.02,16302.34,72663.53,0.0,0.0,6.47,360.0,12355.001,55069.255000000005
3062,建漢            ,15.244610786437988,472.58,1118.95,48.78,0.0,-3.26,7.88,310.0,734.0,32.0
4426,利勤            ,67.88732147216797,461.63,363.88,-7558.57,0.0,-0.37,10.74,68.0,53.601,-1113.399
2542,興富發          ,17.82523536682129,433.15,6588.03,27227.91,0.0,1.93,13.21,243.0,3695.9,15274.925
1338,廣華-KY         ,75.16254425048828,428.43,-11514.9,-23207.41,0.0,0.0,-4.92,57.0,-1532.0,-3087.63
9911,櫻花            ,17.92503547668457,388.97,6933.4,12035.02,0.0,-1.13,7.6,217.0,3868.0,6714.082
2387,精元            ,12.63066291809082,385.24,1100.13,4667.34,0.0,-2.98,6.89,305.0,871.0,3695.243
2312,金寶            ,8.872105598449707,349.56,2191.89,12599.74,0.0,1.76,9.48,394.0,2470.545,14201.525
5388,中磊            ,49.07062530517578,343.49,2370.11,10735.28,0.0,0.26,0.52,70.0,483.0,2187.721
2707,晶華            ,102.22198486328125,337.33,-3183.62,-3536.07,0.0,-2.92,-4.69,33.0,-311.442,-345.921
3022,威強電          ,41.91566467285156,322.75,2695.18,6798.86,0.0,-2.58,3.71,77.0,643.0,1622.034
3704,合勤控          ,16.203489303588867,315.97,2048.12,13311.03,0.0,-1.15,4.89,195.0,1264.0,8214.917
2727,王品            ,76.63361358642578,306.53,38.32,-84.3,0.0,-2.02,6.61,40.0,5.0,-11.0
3706,神達            ,8.805493354797363,292.34,701.36,431.23,0.0,-0.87,6.76,332.0,796.5,489.7310000000001
2412,中華電          ,74.81552124023438,286.1,87491.82,131415.12,0.0,0.0,1.36,38.241,11694.341,17565.221
2436,偉詮電          ,19.555879592895508,279.65,1848.03,2510.97,0.0,-4.08,2.67,143.0,945.0,1284.0
2340,台亞            ,9.096181869506836,276.52,1261.64,2315.89,0.0,-0.44,6.1,304.0,1387.0,2546.0
2207,和泰車          ,221.96237182617188,266.35,965.54,-26366.33,0.0,0.16,7.51,12.0,43.5,-1187.874
2603,長榮            ,9.316786766052246,260.87,-1675.0,-21414.27,0.0,0.85,7.24,280.0,-1797.83,-22984.611
2637,慧洋-KY         ,18.76683807373047,257.11,1292.48,831.24,0.0,-0.54,0.96,137.0,688.702,442.932
4551,智伸科          ,56.891326904296875,233.25,3629.67,6212.53,0.0,0.0,0.0,41.0,638.0,1092.0
6166,凌華            ,50.65277099609375,233.0,404.94,-95.46,0.0,-0.62,-1.24,46.0,79.945,-18.845000000000027
5434,崇越            ,37.7052116394043,230.0,4574.02,15632.95,0.0,0.15,9.08,61.0,1213.099,4146.099
4414,如興            ,80.95671081542969,210.49,40.48,0.0,0.0,0.47,-2.05,26.0,5.0,0.0
6278,台表科          ,17.485624313354492,202.83,768.86,1913.3,0.0,-1.25,2.8,116.0,439.712,1094.212
2472,立隆電          ,22.910511016845703,197.03,501.74,-13.75,0.0,0.95,5.81,86.0,219.0,-6.0
3060,銘異            ,32.12806701660156,189.56,-1015.67,360.4,0.0,-7.86,-3.14,59.0,-316.132,112.176
1802,台玻            ,11.297452926635742,185.28,916.3,4007.28,0.0,-1.85,0.38,164.0,811.065,3547.065
2373,震旦行          ,42.299713134765625,164.97,198.81,461.07,0.0,-0.72,-1.6,39.0,47.0,109.0
4722,國精化          ,20.381410598754883,158.98,1164.86,4606.86,0.0,-1.08,6.36,78.0,571.5319999999999,2260.322
2204,中華            ,28.92850112915039,153.32,-834.86,19239.03,0.0,-2.47,3.49,53.0,-288.59400000000005,6650.544
9907,統一實          ,9.43541145324707,149.08,597.26,1162.44,0.0,-1.33,0.34,158.0,633.0,1232.0
2489,瑞軒            ,16.200315475463867,149.04,-908.84,2880.06,0.0,-0.75,0.25,92.0,-561.0,1777.78
2239,英利-KY         ,132.5869598388672,145.85,-185.62,1697.11,0.0,3.67,5.61,11.0,-14.0,128.0
4927,泰鼎-KY         ,26.8792667388916,145.15,303.74,-212.35,0.0,-0.26,4.85,54.0,113.0,-79.0
6005,群益證          ,4.314080238342285,140.64,311.05,-734.08,0.0,-0.48,2.85,326.0,721.0,-1701.595
2029,盛餘            ,12.948105812072754,139.84,407.87,713.44,0.0,-1.45,4.62,108.0,315.0,551.0
2305,全友            ,9.260000228881836,133.34,628.75,1001.93,0.0,-5.03,20.26,144.0,679.0,1082.0
4984,科納-KY         ,65.60657501220703,131.21,1478.61,4974.36,-1.27,3.89,35.96,20.0,225.376,758.21
6277,宏正            ,42.950294494628906,128.85,283.47,5093.9,0.0,-1.17,1.08,30.0,66.0,1186.0
3494,誠研            ,50.34584045410156,125.86,-951.54,3579.59,0.0,-7.62,9.39,25.0,-189.0,711.0
2441,超豐            ,21.747255325317383,121.78,2392.2,11678.28,0.0,0.8,5.0,56.0,1100.0,5370.0
1452,宏益            ,10.652541160583496,112.92,-249.27,-352.07,0.0,-2.81,4.97,106.0,-234.0,-330.5
3013,晟銘電          ,11.895577430725098,103.49,-44.01,-99.92,0.0,3.33,18.22,87.0,-37.0,-84.0
