代號,名稱,當日收盤價,當日買賣超金額(萬元),5日買賣超金額(萬元),1個月買賣超金額(萬元),當日漲幅(%),5日漲幅(%),1個月漲幅(%),當日買超(張),5日買超(張),1個月買超(張)
2344,華邦電          ,107.93489837646484,437817.94,720214.51,105602.26,1.88,31.36,52.17,40563.149,66726.751,9783.885000000002
2303,聯電            ,52.79999923706055,409964.0,780685.6,1779889.38,-2.4,7.21,6.45,77644.699,147857.123,337100.267
1303,南亞            ,67.0,306374.79,603237.7,294117.46,3.55,11.3,7.89,45727.581,90035.477,43898.129
2408,南亞科          ,241.5,216263.66,496394.17,953794.81,0.21,25.13,49.07,8955.017,20554.624,39494.609
3715,定穎投控        ,127.0,213238.45,7180.61,0.53,8.55,-0.39,9.48,16790.429,565.4019999999994,0.04199999999968895
6669,緯穎            ,4519.11865234375,195664.73,379931.8,232445.39,-0.43,3.68,2.88,432.971,840.721,514.36
2345,智邦            ,1265.0,188869.81,217283.61,1319833.32,4.98,6.75,27.14,1493.042,1717.6569999999997,10433.465
4967,十銓            ,210.0,171048.65,35872.16,140583.09,4.48,11.11,47.89,8145.174,1708.198,6694.433
2308,台達電          ,1004.7461547851562,140230.61,1543744.54,253343.83,-1.94,4.88,4.02,1395.682,15364.523000000001,2521.4709999999995
6770,力積電          ,49.650001525878906,97512.66,415095.85,606404.76,0.91,25.54,40.65,19640.012,83604.399,122135.90000000002
1301,台塑            ,41.308082580566406,84560.09,156021.34,-90014.57,2.58,6.92,3.47,20470.592,37770.173,-21791.032
2404,漢唐            ,1010.0,80376.81,91379.14,59460.01,1.0,6.43,21.69,795.81,904.744,588.7130000000001
6239,力成            ,203.0,73950.04,222434.57,123930.77,-1.22,17.34,26.48,3642.859,10957.367999999999,6104.963999999999
6446,藥華藥          ,518.0,71586.67,87781.42,-133229.03,2.17,10.21,1.17,1381.982,1694.622,-2571.9889999999996
2379,瑞昱            ,529.0,62944.02,175998.09,-52667.4,-0.19,8.18,-0.94,1189.868,3326.996,-995.6030000000001
3533,嘉澤            ,1405.0,62589.1,105542.9,131853.07,4.46,8.49,7.66,445.474,751.1949999999999,938.456
3443,創意            ,2438.888916015625,59842.29,123315.35,48396.58,-1.61,15.29,15.84,245.367,505.621,198.43699999999995
2634,漢翔            ,54.900001525878906,57838.27,82343.31,28743.61,6.19,8.5,7.86,10535.203,14998.780999999999,5235.630999999999
8996,高力            ,574.8841552734375,55423.32,9933.54,-36429.95,1.76,-0.34,13.11,964.078,172.792,-633.692
2337,旺宏            ,63.29999923706055,49167.45,320133.12,519003.97,9.9,60.46,63.35,7767.369,50573.952999999994,81991.149
8021,尖點            ,194.72421264648438,47235.87,12356.77,285542.07,1.55,2.49,41.1,2425.783,634.5779999999997,14663.921999999999
8033,雷虎            ,158.5,45128.45,49750.68,22802.1,9.69,9.31,14.86,2847.221,3138.844,1438.618
2449,京元電子        ,263.0,45025.28,-347734.79,-394593.21,-1.31,6.26,15.1,1711.988,-13221.855000000001,-15003.544
2882,國泰金          ,73.76551818847656,43530.66,95898.39,408028.67,1.06,0.79,10.4,5901.221,13000.436,55314.282999999996
6442,光聖            ,1330.0,42004.59,63001.44,-215453.22,2.7,-2.21,10.83,315.824,473.695,-1619.9489999999998
2360,致茂            ,917.241943359375,41650.03,290278.92,14446.93,0.33,19.35,14.48,454.079,3164.693,157.5039999999999
6005,群益證          ,27.100000381469727,41513.05,65356.73,-64494.64,7.33,13.15,7.33,15318.469,24116.873,-23798.758
2885,元大金          ,41.099998474121094,41195.84,44903.33,2176.73,2.24,4.58,7.59,10023.32,10925.384,529.6190000000006
3481,群創            ,20.28160285949707,41103.24,37076.32,-390444.28,-6.32,21.7,48.75,20266.266,18280.763,-192511.551
3653,健策            ,2445.0,39297.75,-280893.58,-649094.93,-1.61,-10.93,-17.12,160.727,-1148.849,-2654.785
3706,神達            ,92.0,36448.73,398984.81,20082.56,-0.11,6.48,-2.54,3961.819,43367.914000000004,2182.8870000000024
1476,儒鴻            ,386.3580627441406,34298.09,61046.81,-25137.69,3.86,5.07,1.38,887.728,1580.058,-650.632
2451,創見            ,247.18038940429688,33537.66,-60286.28,-327871.64,8.19,31.38,42.27,1356.809,-2438.959,-13264.468
1795,美時            ,287.0,31256.71,2454.11,-131544.56,2.14,1.41,-1.54,1089.084,85.50900000000004,-4583.434
6531,愛普*           ,451.8990478515625,31209.82,104367.08,488325.46,-0.11,1.56,11.52,690.637,2309.522,10806.074
3702,大聯大          ,63.5,29659.01,11373.95,-433468.91,3.59,9.11,-3.2,4670.71,1791.174,-68262.821
6415,矽力*-KY        ,219.0779266357422,29526.56,65863.63,14470.73,-2.64,15.4,8.33,1347.765,3006.402,660.5290000000002
2439,美律            ,101.0,27949.04,15998.52,-35589.31,4.99,3.38,1.0,2767.232,1584.012,-3523.6940000000004
1605,華新            ,37.74971008300781,26922.75,571342.72,560338.5,-3.4,20.44,24.76,7131.91,151350.226,148435.18
5871,中租-KY         ,106.0,25386.83,30833.29,113589.47,0.95,0.47,5.47,2394.984,2908.801,10715.988000000001
2883,凱基金          ,17.00640869140625,25354.66,50728.0,442502.82,0.86,2.03,7.98,14908.884,29828.755,260197.687
3376,新日興          ,223.0,22750.62,-7285.37,10720.66,0.0,10.12,12.63,1020.207,-326.6980000000001,480.7469999999999
2881,富邦金          ,97.0,22471.79,27988.06,155956.65,0.94,0.94,0.73,2316.679,2885.367,16078.005
1326,台化            ,32.23163604736328,22264.68,57512.98,-18519.97,0.31,1.56,0.31,6907.71,17843.642,-5745.897999999999
6443,元晶            ,31.200000762939453,21103.75,16064.39,75216.97,9.86,11.83,108.0,6764.023,5148.842,24108.002
6257,矽格            ,115.0,20846.66,-33463.41,-246118.0,-1.29,-1.29,19.42,1812.753,-2909.862,-21401.565
3406,玉晶光          ,417.8189392089844,20300.11,32270.37,26246.17,-2.28,-4.67,-3.71,485.859,772.353,628.171
8271,宇瞻            ,127.0,19394.68,43662.83,6370.56,6.28,12.39,32.29,1527.14,3438.018,501.61900000000037
3006,晶豪科          ,146.5,18955.93,172839.67,669045.56,0.0,24.15,78.01,1293.92,11797.93,45668.639
6691,洋基工程        ,585.0,18949.2,-78561.0,-160816.68,3.17,4.84,5.6,323.918,-1342.923,-2749.003
4583,台灣精銳        ,691.6612548828125,18278.32,17888.37,13312.47,9.01,7.67,3.24,264.267,258.629,192.471
2467,志聖            ,258.546142578125,17298.73,28087.39,82130.93,-0.76,4.19,16.0,669.077,1086.359,3176.6450000000004
8028,昇陽半導體      ,190.29348754882812,16716.75,237309.38,379442.3,-2.29,7.87,17.07,878.472,12470.704,19939.847
2441,超豐            ,87.5999984741211,16334.26,46558.29,-56563.84,-1.02,-1.57,20.83,1864.642,5314.873,-6457.058999999999
2637,慧洋-KY         ,66.49320220947266,15982.31,32355.14,83560.59,0.87,2.36,0.43,2403.601,4865.932000000001,12566.787
2890,永豐金          ,29.200000762939453,14896.55,-8159.31,47462.83,0.86,2.1,6.38,5101.558,-2794.285,16254.393000000002
6139,亞翔            ,590.0,14679.97,101305.36,396156.15,-0.84,6.88,20.04,248.813,1717.04,6714.5109999999995
8110,華東            ,72.5999984741211,13650.98,-76708.39,-5099.97,-3.33,26.92,51.57,1880.301,-10565.894000000002,-702.4750000000016
1560,中砂            ,412.5,13312.12,15171.63,278685.87,-2.25,4.04,17.19,322.718,367.797,6756.021000000001
6177,達麗            ,55.599998474121094,13271.34,22701.95,43804.58,3.93,3.54,17.8,2386.931,4083.085,7878.521
1773,勝一            ,160.30422973632812,13202.29,50096.4,52436.11,-2.96,18.84,17.99,823.577,3125.083,3271.037
2855,統一證          ,25.71253776550293,12899.98,27240.04,3412.53,6.77,12.13,8.28,5017.0,10594.07,1327.1869999999997
6944,兆聯實業        ,733.0,11857.89,27193.57,279159.53,-0.27,5.92,20.16,161.772,370.99,3808.452
3044,健鼎            ,317.0,11421.83,-75319.45,41536.51,-0.16,-0.16,5.67,360.31,-2376.008,1310.2999999999997
2645,長榮航太        ,151.0,10744.65,32212.45,-40150.46,4.86,6.34,5.59,711.566,2133.275,-2658.971
3025,星通            ,70.80000305175781,10513.91,17918.21,13348.83,-0.14,10.63,27.34,1485.016,2530.821,1885.4280000000003
2347,聯強            ,63.099998474121094,10373.85,10193.0,-149368.63,1.28,8.98,3.27,1644.033,1615.372,-23671.733
