代號,名稱,當日收盤價,當日買賣超金額(萬元),5日買賣超金額(萬元),1個月買賣超金額(萬元),當日漲幅(%),5日漲幅(%),1個月漲幅(%),當日買超(張),5日買超(張),1個月買超(張)
2330,台積電          ,1855.051025390625,1185869.01,-4804208.18,-31016582.26,2.76,2.2,-1.27,6392.649,-25897.983999999997,-167200.696
2308,台達電          ,1507.1192626953125,586048.6,-324774.25,1455348.66,5.94,0.33,14.77,3888.535,-2154.9340000000007,9656.492999999999
8046,南電            ,622.6931762695312,458887.88,845613.66,821505.72,9.86,11.23,32.91,7369.406,13579.941,13192.785
2303,聯電            ,58.29999923706055,317173.01,156009.43,-63305.07,8.77,0.87,-5.97,54403.605,26759.766000000003,-10858.501999999997
2481,強茂            ,102.6189956665039,119904.12,70144.69,179945.66,9.88,6.74,14.21,11684.398,6835.4490000000005,17535.317
2327,國巨*           ,254.1762237548828,117029.55,-55397.05,-527913.32,4.07,-1.54,-3.4,4604.268,-2179.4740000000006,-20769.579
7769,鴻勁            ,4010.0,90421.89,361110.93,259333.52,4.56,5.8,-4.86,225.491,900.5260000000001,646.717
6285,啟碁            ,197.0,88774.41,-27384.44,222465.09,9.75,4.51,18.67,4506.315,-1390.0730000000003,11292.643999999998
3450,聯鈞            ,257.4834899902344,74545.9,-70343.25,-123507.44,7.05,-4.97,-8.67,2895.172,-2731.952,-4796.712999999999
6442,光聖            ,2095.0,74120.47,-24357.1,-65530.76,4.75,-0.95,10.55,353.797,-116.26299999999998,-312.79599999999994
2408,南亞科          ,206.0,68169.68,-195238.77,-3000378.3,2.74,-6.15,-11.59,3309.208,-9477.609999999999,-145649.432
6781,AES-KY          ,960.0,68081.57,78477.31,38244.67,0.31,-10.28,-7.25,709.183,817.472,398.38199999999995
1303,南亞            ,80.5,64661.45,246343.27,-289374.24,4.41,8.49,-2.19,8032.478,30601.649000000005,-35947.111
1301,台塑            ,47.05356979370117,63798.14,53535.07,-229726.11,3.49,1.28,-5.38,13558.619,11377.472000000002,-48822.24799999999
8021,尖點            ,266.5,61188.16,-35536.95,127175.8,9.9,-0.56,13.65,2295.991,-1333.469,4772.075000000001
3189,景碩            ,358.5,59334.04,-32499.32,251042.06,6.7,1.85,22.98,1655.064,-906.5359999999998,7002.568
4958,臻鼎-KY         ,223.4724578857422,57149.59,10610.36,471182.45,5.39,-2.17,28.57,2557.344,474.7949999999996,21084.587
1560,中砂            ,474.0,56653.66,45786.12,-174724.84,7.0,3.16,-2.57,1195.225,965.952,-3686.178
3702,大聯大          ,89.0999984741211,54470.99,239993.86,1030335.33,1.25,-3.26,23.75,6113.467,26935.338,115638.086
2883,凱基金          ,19.85691261291504,52039.77,58741.41,-34621.76,3.27,3.53,0.74,26207.381,29582.349000000002,-17435.622000000003
2489,瑞軒            ,34.49808883666992,51862.91,21043.03,-94354.99,9.94,1.0,-18.9,15033.561,6099.768,-27350.787999999997
2886,兆豐金          ,39.400001525878906,46308.6,220502.6,230494.94,0.38,0.77,0.25,11753.452,55965.125,58501.252
6505,台塑化          ,55.537776947021484,44085.53,78205.96,-198074.75,3.84,0.89,-8.39,7937.936,14081.58,-35664.868
2449,京元電子        ,268.0,42956.25,-120998.92,-689744.69,3.47,-3.77,-5.8,1602.845,-4514.884999999999,-25736.742000000002
1802,台玻            ,53.70000076293945,42777.85,18718.08,-576129.98,2.87,-2.19,-9.14,7966.08,3485.676,-107286.77399999999
3583,辛耘            ,507.0,40774.82,80464.35,432134.86,9.98,1.91,42.42,804.237,1587.0680000000002,8523.37
2455,全新            ,282.5809631347656,39814.27,-21663.39,-171165.28,9.85,5.18,31.11,1408.951,-766.6260000000001,-6057.212
2379,瑞昱            ,499.0,37459.18,81796.43,216191.2,2.25,0.91,7.78,750.685,1639.2069999999999,4332.489
8996,高力            ,904.0,36647.17,83430.79,-130014.27,4.39,4.51,16.98,405.389,922.907,-1438.211
2890,永豐金          ,32.29999923706055,34673.79,40809.87,53336.76,1.57,1.89,2.05,10734.921,12634.634999999998,16512.927999999996
2301,光寶科          ,142.5,34354.66,71324.97,7190.62,-1.72,-6.25,-8.77,2410.853,5005.261,504.6049999999991
2615,萬海            ,79.4000015258789,32753.55,114004.59,89224.73,1.79,5.73,1.02,4125.132,14358.26,11237.371000000001
2382,廣達            ,289.0,32748.7,-19599.29,268643.04,1.58,0.0,0.0,1133.173,-678.1759999999999,9295.607
0052,富邦科技        ,43.472999572753906,32085.74,-75897.65,-499398.3,1.64,0.09,-2.32,7380.613,-17458.572,-114875.511
2891,中信金          ,55.79999923706055,29880.16,215683.21,87068.57,2.39,5.28,8.56,5354.867,38652.906,15603.686000000002
3008,大立光          ,2170.0,28924.58,-4893.57,-91809.88,1.4,-2.25,-6.84,133.293,-22.55099999999998,-423.087
3376,新日興          ,206.0,28465.8,-63182.73,-17052.54,9.87,-0.72,5.64,1381.835,-3067.123,-827.7930000000001
2383,台光電          ,2885.0,27451.06,7032.76,-302010.74,3.59,-0.86,22.25,95.151,24.376999999999953,-1046.831
7822,倍利科          ,1740.0,26796.0,82166.63,82166.63,7.74,8.41,24.73,154.0,472.222,472.222
3533,嘉澤            ,2030.0,26262.11,384835.63,1210509.71,-0.73,-10.18,29.71,129.37,1895.7420000000002,5963.102
5434,崇越            ,360.5,25595.1,54265.45,41504.55,8.75,13.19,9.74,709.989,1505.2830000000001,1151.305
2812,台中銀          ,21.100000381469727,24984.54,57310.04,53264.51,1.69,1.69,2.68,11841.013,27161.158000000003,25243.842000000004
2912,統一超          ,231.0,23592.19,59207.19,163806.72,1.76,3.36,5.72,1021.307,2563.082,7091.2
2885,元大金          ,46.5,21223.4,50909.03,-56440.34,1.42,2.65,1.31,4564.173,10948.178,-12137.708
1326,台化            ,45.08474349975586,20889.11,147176.33,-4548.64,1.45,3.05,-0.87,4633.298,32644.375,-1008.9090000000033
