代號,名稱,當日收盤價,當日買賣超金額(萬元),5日買賣超金額(萬元),1個月買賣超金額(萬元),當日漲幅(%),5日漲幅(%),1個月漲幅(%),當日買超(張),5日買超(張),1個月買超(張)
2408,南亞科          ,374.0,1039313.61,303390.03,2350394.85,10.0,3.89,20.06,27789.134,8112.032999999997,62844.782
2330,台積電          ,2310.0,830996.4,-10998755.69,-17991708.97,2.67,-2.06,2.26,3597.387,-47613.661,-77886.186
2344,華邦電          ,172.0,668341.93,832274.15,2103960.48,9.9,6.17,32.82,38857.089,48388.03200000001,122323.284
2303,聯電            ,133.5,506703.23,-1559523.14,-4277446.37,6.8,1.52,21.36,37955.298,-116818.213,-320407.968
2327,國巨*           ,855.0,425429.96,-1613256.41,-2359923.89,2.27,11.98,89.05,4975.789,-18868.496,-27601.449
2404,漢唐            ,1310.0,301666.8,278792.63,1779933.81,9.62,8.71,31.0,2302.8,2128.188,13587.281
3037,欣興            ,902.0,292353.71,-13549.21,1495248.02,5.62,-3.32,9.87,3241.172,-150.213,16577.029
2887,台新新光金      ,30.200000762939453,277642.76,489367.21,1334075.42,5.04,5.59,26.89,91934.686,162042.12,441746.815
6139,亞翔            ,805.0,254559.52,-40342.9,216599.74,9.97,-0.37,16.16,3162.23,-501.154,2690.6799999999994
1303,南亞            ,106.5,237771.7,149001.53,1704943.53,9.91,1.91,24.85,22325.981,13990.754,160088.59399999998
8112,至上            ,98.80000305175781,173454.45,129081.08,167945.02,3.46,6.7,21.08,17556.118,13064.885999999999,16998.482999999997
2382,廣達            ,372.0,169753.35,727405.27,1655581.46,0.54,-4.74,21.57,4563.262,19553.905000000002,44504.878
0050,元大台灣50      ,101.94999694824219,164560.56,-5047723.96,-9632874.32,2.1,-2.11,6.87,16141.301,-495117.618,-944862.639
6515,穎崴            ,9590.0,151052.09,75004.35,-450584.23,9.98,13.83,-1.94,157.51,78.21099999999998,-469.84799999999996
4958,臻鼎-KY         ,552.0,149842.28,277062.38,207430.39,4.35,10.27,38.6,2714.534,5019.246,3757.796999999998
2618,長榮航          ,38.70000076293945,136287.3,93379.69,138016.52,2.65,2.65,11.69,35216.356,24129.119,35663.182
8039,台虹            ,149.5,117019.56,90027.52,61753.79,9.93,6.41,3.82,7827.395,6021.908,4130.688000000001
3711,日月光投控      ,590.0,113326.43,-811928.74,-2532386.38,8.46,2.25,7.86,1920.787,-13761.504,-42921.803
6691,洋基工程        ,689.0,110335.43,119978.05,145247.95,8.16,7.32,9.71,1601.385,1741.336,2108.098
1605,華新            ,37.70000076293945,110179.21,81977.71,348695.84,9.91,-3.29,9.6,29225.254,21744.749,92492.264
2449,京元電子        ,282.0,109060.26,-693027.58,-601894.06,3.68,-8.89,-5.84,3867.385,-24575.446,-21343.761
2890,永豐金          ,34.150001525878906,105196.27,317224.27,726024.45,2.71,4.43,13.08,30804.178,92891.438,212598.65899999999
6944,兆聯實業        ,991.0,94809.47,137831.15,257937.98,5.76,5.54,10.48,956.705,1390.829,2602.8050000000003
0056,元大高股息      ,50.599998474121094,92551.6,-183948.49,985171.51,2.04,-2.32,13.84,18290.83,-36353.456999999995,194697.93300000002
2301,光寶科          ,217.0,91785.68,-8114.35,197288.35,4.08,-5.65,6.11,4229.755,-373.9330000000002,9091.629
2892,第一金          ,31.0,89439.8,455942.06,-458364.96,1.14,5.8,5.8,28851.55,147078.085,-147859.66400000002
2610,華航            ,20.399999618530273,89326.67,-4064.42,49830.27,4.88,2.26,10.27,43787.586,-1992.3619999999974,24426.601000000002
2891,中信金          ,67.5999984741211,82178.06,-10413.85,510740.2,0.15,1.5,23.36,12156.518,-1540.5110000000004,75553.285
2884,玉山金          ,34.349998474121094,77511.83,247624.57,186963.46,1.48,3.0,7.51,22565.307,72088.67,54428.956000000006
6257,矽格            ,221.5,75045.24,-60606.36,-159525.52,7.79,-0.67,2.07,3388.047,-2736.1789999999996,-7202.054999999999
2406,國碩            ,39.0,62386.34,83325.58,148608.29,-1.02,12.55,26.42,15996.498,21365.534,38104.689
2317,鴻海            ,260.5,61681.68,-1025914.36,5193143.31,0.77,-8.44,4.83,2367.819,-39382.509000000005,199352.91
3576,聯合再生        ,19.799999237060547,61632.34,59610.89,98088.44,10.0,15.45,16.47,31127.446,30106.510000000002,49539.618
6443,元晶            ,41.75,59022.71,56169.39,50872.67,4.38,4.64,9.29,14137.176,13453.746,12185.070999999998
6196,帆宣            ,541.4677734375,56854.01,49714.32,298915.5,8.73,8.73,35.81,1049.998,918.1400000000001,5520.467
2002,中鋼            ,18.899999618530273,55282.78,-58523.17,-217225.02,1.89,-2.07,4.13,29250.148,-30964.639,-114933.876
2801,彰銀            ,22.600000381469727,52909.94,269170.86,177950.05,1.12,5.36,11.6,23411.476,119102.15,78738.95999999999
2615,萬海            ,85.0,52577.98,48284.61,458975.37,1.43,-1.28,14.56,6185.645,5680.542000000001,53997.102
2481,強茂            ,145.0,52446.11,-41184.22,142430.41,5.84,-12.12,23.4,3616.973,-2840.2909999999997,9822.786999999998
2609,陽明            ,52.400001525878906,51814.21,-212972.57,107908.86,2.54,-3.85,9.05,9888.207,-40643.619000000006,20593.293999999994
2834,臺企銀          ,17.299999237060547,51682.31,87243.28,224652.7,1.76,2.37,8.81,29874.167,50429.643,129857.06
6278,台表科          ,211.0,51476.85,98266.94,-132617.32,9.9,2.18,-4.31,2439.661,4657.201,-6285.180999999999
1216,統一            ,76.5,48351.6,168288.23,65053.14,1.19,3.66,1.06,6320.47,21998.461,8503.679
2355,敬鵬            ,61.599998474121094,45160.91,78083.09,-67794.67,4.94,11.19,17.33,7331.316,12675.826,-11005.627999999999
2376,技嘉            ,342.0,44496.32,4682.66,454075.52,0.59,-7.32,4.75,1301.062,136.92000000000007,13277.062
0052,富邦科技        ,59.599998474121094,43835.02,-152818.23,-373848.83,2.49,-2.3,6.52,7354.87,-25640.643000000004,-62726.315
2455,全新            ,349.6256408691406,40369.87,-66767.94,-48479.62,10.0,-11.78,-1.81,1154.66,-1909.698,-1386.6150000000002
6805,富世達          ,1825.0,39851.8,-213358.74,536807.33,4.29,-6.41,5.19,218.366,-1169.089,2941.4100000000003
6213,聯茂            ,252.5,39501.13,77284.29,131192.44,1.81,-0.79,-0.2,1564.401,3060.764,5195.74
3044,健鼎            ,497.0,37936.85,29549.88,21081.99,2.69,-0.2,4.08,763.317,594.565,424.1849999999997
3034,聯詠            ,488.5,36051.94,117558.89,561469.25,0.1,-0.71,4.72,738.013,2406.5280000000002,11493.741
4904,遠傳            ,109.0,36009.52,70303.34,40619.46,0.0,7.39,10.89,3303.626,6449.848,3726.5559999999996
1326,台化            ,48.24858856201172,35730.65,-119139.39,108514.12,5.51,-7.58,9.79,7405.533,-24692.824,22490.63
8046,南電            ,817.2847900390625,35070.92,163739.98,234329.28,1.49,-3.08,4.2,429.115,2003.4630000000002,2867.168
1513,中興電          ,167.0,33007.18,12110.79,-78298.17,1.83,-2.05,11.33,1976.478,725.1969999999999,-4688.513
6409,旭隼            ,930.0,32520.61,157393.48,210058.45,9.93,0.22,29.89,349.684,1692.403,2258.6929999999998
3413,京鼎            ,307.5,30840.31,996.12,56787.93,5.13,-3.0,-2.43,1002.937,32.394000000000005,1846.7619999999997
1802,台玻            ,64.0999984741211,30769.14,-131532.31,-73840.07,8.09,-5.18,-1.38,4800.178,-20519.861,-11519.512
3045,台灣大          ,119.5,29643.71,396228.06,685688.13,0.42,3.02,4.37,2480.645,33157.16,57379.759999999995
1301,台塑            ,45.25,29122.5,-198730.15,-61954.69,3.31,-7.46,-0.98,6435.911,-43918.265,-13691.645000000002
2027,大成鋼          ,43.54999923706055,27686.83,55125.49,453549.32,2.35,-0.57,9.28,6357.482,12657.976999999999,104144.506
6672,騰輝電子-KY     ,221.0,22932.84,51355.07,-83258.19,3.51,0.91,21.76,1037.685,2323.759,-3767.3390000000004
2402,毅嘉            ,66.5999984741211,22434.26,10744.34,-126125.77,9.9,0.45,4.23,3368.507,1613.2640000000001,-18937.803
6789,采鈺            ,478.81005859375,22418.56,100702.57,88156.59,5.82,-6.14,-17.97,468.214,2103.1839999999997,1841.1599999999999
5880,合庫金          ,24.049999237060547,21505.41,74235.37,63035.54,0.84,2.56,5.25,8941.96,30867.099,26210.206
3035,智原            ,182.3603973388672,20981.64,35036.23,54857.33,3.37,-4.17,-3.16,1150.559,1921.263,3008.1820000000007
6269,台郡            ,72.30000305175781,20037.03,22132.7,38772.51,9.88,6.17,26.84,2771.373,3061.2309999999998,5362.726
2486,一詮            ,251.5,19450.91,-95360.27,-439366.83,2.65,-10.02,1.19,773.396,-3791.661,-17469.854
6202,盛群            ,59.400001525878906,18086.54,11222.61,48070.31,10.0,8.0,11.44,3044.872,1889.3279999999997,8092.6449999999995
2880,華南金          ,36.0,17742.04,56846.37,-4979.88,0.98,3.45,11.11,4928.344,15790.657,-1383.3010000000013
3005,神基            ,105.5,17701.07,34829.92,40297.88,0.96,-3.21,6.03,1677.827,3301.414,3819.7039999999993
2451,創見            ,293.2567443847656,16996.55,-92710.72,-281630.14,4.62,-4.98,-9.08,579.579,-3161.418,-9603.535
2845,遠東銀          ,12.949999809265137,16541.67,57346.44,61787.65,0.78,4.44,7.47,12773.489,44282.964,47712.469
2377,微星            ,136.5,16523.46,53401.99,158023.88,2.25,-3.53,21.88,1210.51,3912.234,11576.840999999997
5434,崇越            ,466.0,16460.05,51408.84,41248.78,2.87,1.64,15.63,353.22,1103.194,885.1670000000001
8105,凌巨            ,22.450000762939453,16052.59,-6252.62,-4784.64,9.78,10.05,42.99,7150.372,-2785.1319999999996,-2131.241
