代號,名稱,當日收盤價,當日買賣超金額(萬元),5日買賣超金額(萬元),1個月買賣超金額(萬元),當日漲幅(%),5日漲幅(%),1個月漲幅(%),當日買超(張),5日買超(張),1個月買超(張)
3008,大立光          ,2031.804443359375,73511.09,46689.24,629965.84,0.0,0.88,18.65,361.802,229.79200000000003,3100.524
3443,創意            ,735.4420166015625,53565.26,16155.16,227590.99,0.39,5.09,32.87,728.341,219.666,3094.615
4958,臻鼎-KY         ,111.01072692871094,46655.38,107575.86,246192.24,1.2,6.72,11.89,4202.781,9690.582,22177.338
3017,奇鋐            ,118.54879760742188,41434.57,141173.88,134585.4,-2.36,10.71,16.98,3495.149,11908.503999999999,11352.743
6781,AES-KY          ,744.666015625,40221.72,66921.42,21531.94,-3.55,2.74,23.74,540.131,898.677,289.149
1605,華新            ,43.36506652832031,30800.06,124221.77,416966.01,-1.53,6.27,20.45,7102.505,28645.585,96152.51199999999
5871,中租-KY         ,178.24900817871094,28331.47,135032.27,267396.86,1.18,11.43,29.22,1589.432,7575.485,15001.31
2308,台達電          ,280.6947326660156,25346.73,95362.92,622957.92,-0.5,1.01,9.85,903.0,3397.389,22193.431
2201,裕隆            ,59.27750015258789,21779.75,47948.97,233565.22,-2.99,1.88,43.11,3674.202,8088.898,39402.002
3034,聯詠            ,244.84107971191406,21445.04,-59753.51,26774.18,-0.67,1.88,15.03,875.876,-2440.502,1093.5329999999997
2328,廣宇            ,36.86911392211914,19981.57,35849.19,53472.08,-0.97,14.31,24.43,5419.595,9723.366,14503.219000000001
3665,貿聯-KY         ,242.1603240966797,19817.99,4767.14,-203122.63,0.0,6.84,0.95,818.383,196.859,-8387.939999999999
2834,臺企銀          ,10.272562980651855,18445.12,40274.67,64999.33,0.78,1.58,3.63,17955.709,39206.058,63274.693
1760,寶齡富錦        ,165.56298828125,17644.31,21864.05,69660.36,-0.83,10.43,30.91,1065.716,1320.588,4207.484
2497,怡利電          ,78.98482513427734,17558.72,25777.84,25851.84,-1.27,12.52,12.81,2223.05,3263.6440000000002,3273.0130000000004
1402,遠東新          ,28.74950408935547,16440.15,42578.86,87655.63,-0.15,1.87,-0.15,5718.411,14810.294,30489.439000000002
4536,拓凱            ,165.13836669921875,15659.87,30523.6,10587.22,2.9,14.71,8.64,948.288,1848.365,641.1120000000001
9958,世紀鋼          ,86.75212860107422,15433.05,15097.21,21359.81,1.58,5.99,12.47,1778.982,1740.27,2462.165
6285,啟碁            ,78.1635513305664,15287.69,71054.6,-12780.29,-2.18,4.55,8.21,1955.859,9090.503,-1635.0699999999986
4770,上品            ,282.1802978515625,14971.92,23986.23,-54610.3,1.74,5.57,17.95,530.58,850.032,-1935.298
2313,華通            ,44.8524169921875,14805.79,56463.67,129560.76,-0.39,5.47,13.3,3301.001,12588.769,28886.015
4746,台耀            ,63.74423599243164,13819.43,35037.08,62141.44,0.0,17.35,39.11,2167.95,5496.509,9748.559
6269,台郡            ,100.86215209960938,13642.37,61857.64,232232.39,0.45,4.67,11.44,1352.576,6132.889,23024.731
2723,美食-KY         ,125.5184097290039,13304.0,39970.77,82515.55,0.73,18.53,31.58,1059.924,3184.455,6573.9800000000005
6491,晶碩            ,373.3616027832031,13242.39,60377.57,78353.82,-1.09,17.31,32.05,354.68,1617.134,2098.6040000000003
2338,光罩            ,90.68900299072266,12732.74,64398.51,103367.9,-1.34,12.18,61.55,1404.0,7101.027,11398.063
2371,大同            ,31.45925521850586,12338.32,29555.42,12989.37,0.46,2.66,6.32,3922.0,9394.824,4128.95
1477,聚陽            ,186.5068817138672,12188.5,71149.02,210241.54,-1.26,4.44,10.07,653.515,3814.8199999999997,11272.589
6515,穎崴            ,458.0740966796875,11909.1,50866.88,156285.22,0.83,10.86,51.09,259.982,1110.451,3411.789
3711,日月光投控      ,86.42171478271484,11528.29,221361.95,803552.34,-1.29,4.51,18.13,1333.958,25614.159,92980.374
1802,台玻            ,23.899999618530273,11465.55,15102.73,129052.84,0.84,2.36,11.16,4797.301,6319.135,53997.006
2356,英業達          ,22.069580078125,7879.06,-19609.66,20713.9,0.62,-1.42,1.46,3570.101,-8885.38,9385.726
3406,玉晶光          ,349.6875305175781,7811.53,15445.35,65752.9,-1.87,0.0,23.09,223.386,441.69000000000005,1880.333
6669,緯穎            ,792.0081787109375,7701.65,2100.01,126258.14,-1.55,2.65,6.07,97.242,26.514999999999993,1594.152
2727,王品            ,131.0754852294922,7316.57,20388.27,81626.45,1.53,7.79,14.88,558.195,1555.46,6227.438
2498,宏達電          ,59.2545280456543,7307.02,7602.55,57222.61,-0.83,14.31,15.64,1233.158,1283.0320000000006,9657.087
1707,葡萄王          ,133.07614135742188,6652.93,20941.75,24861.46,2.55,18.38,25.78,499.934,1573.667,1868.213
3035,智原            ,164.18087768554688,6551.75,42259.34,172375.56,-1.4,6.04,19.39,399.057,2573.95,10499.125
1476,儒鴻            ,409.02099609375,6199.29,32001.52,47128.63,1.07,5.22,8.85,151.564,782.393,1152.23
3022,威強電          ,66.38082885742188,6000.83,16655.91,20220.45,1.74,7.5,29.25,904.0,2509.145,3046.1279999999997
2885,元大金          ,18.83978271484375,5599.99,38013.24,288826.59,-0.44,0.0,10.84,2972.426,20177.11,153306.752
4938,和碩            ,52.787540435791016,5429.31,19168.81,47213.48,0.47,3.74,9.81,1028.521,3631.314,8944.057999999999
8261,富鼎            ,101.76190948486328,5320.31,17675.64,25960.59,-2.14,0.88,15.42,522.819,1736.96,2551.111
2392,正崴            ,34.93003463745117,5218.54,17416.46,28135.46,0.38,1.55,12.89,1493.998,4986.098,8054.804
6456,GIS-KY          ,87.44336700439453,5182.59,23947.38,19235.01,-0.33,5.28,5.4,592.68,2738.616,2199.711
2753,八方雲集        ,182.89263916015625,5102.7,24209.1,62144.27,2.16,2.66,16.44,279.0,1323.6779999999999,3397.855
1519,華城            ,38.9007453918457,5060.99,11907.53,7463.54,9.93,17.63,26.17,1301.0,3061.002,1918.6119999999999
8046,南電            ,274.4315185546875,5056.4,164917.51,203509.28,-1.93,14.04,39.04,184.25,6009.423,7415.6669999999995
